"Lines","Long","Lat","crop","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","PC1","PC2","PC3"
"SEEDGWAS5104:MRG:4:250105143",-102.212362,22.233853,"maize",17.1686248779297,17.1784172058105,63.5872611999512,300.613952636719,30.0690002441406,3.0534999370575,27.0155010223389,19.2294578552246,16.2959594726562,20.4762077331543,13.1289167404175,426,107,2,98.0159378051758,259,15,188,36,3.32632783955488,0.835879651718859,-0.175072737216521
"SEEDGWAS5105:MRG:4:250105144",-103.680049,19.796015,"maize",18.716760635376,15.5323543548584,65.283935546875,204.054351806641,30.179500579834,6.38749980926514,23.7919998168945,20.5788326263428,17.7760829925537,20.9226665496826,15.9321660995483,903,204,6,99.8588333129883,536,24,395,58,1.14431334657485,0.483704989480935,0.775674845216257
"SEEDGWAS5106:MRG:4:250105149",-103.506517,20.030919,"maize",17.5994262695312,14.9525203704834,63.027645111084,232.503280639648,29.3452491760254,5.62150001525879,23.7237491607666,19.6197910308838,16.8822917938232,20.1118335723877,14.4393329620361,818,196,6,103.319175720215,504,22,378,44,1.71184994883424,0.194307364098846,0.662968311608604
"SEEDGWAS5107:MRG:4:250105154",-101.7,22.58,"maize",16.6150932312012,17.1329784393311,63.9642295837402,295.001708984375,29.4680004119873,2.68274998664856,26.785249710083,18.7397918701172,15.808708190918,19.8057918548584,12.6593332290649,372,70,5,78.7531585693359,196,22,154,33,3.62959336047405,0.39461848744473,-0.430921640838658
"SEEDGWAS5108:MRG:4:250105156",-103.515374,19.988464,"maize",19.876802444458,16.4866046905518,64.4007949829102,233.688735961914,32.1940002441406,6.5939998626709,25.6000003814697,21.9249992370605,19.029167175293,22.3649997711182,16.6476669311523,803,183,6,101.182914733887,486,20,360,51,1.12619182542563,1.32413395596686,0.206244107387267
"SEEDGWAS5109:MRG:4:250105164",-102.229694,22.287284,"maize",17.1686248779297,17.1784172058105,63.5872611999512,300.613952636719,30.0690002441406,3.0534999370575,27.0155010223389,19.2294578552246,16.2959594726562,20.4762077331543,13.1289167404175,426,107,2,98.0159378051758,259,15,188,36,3.32632783955488,0.835879651718859,-0.175072737216521
"SEEDGWAS5110:MRG:4:250105165",-98.846801,19.155854,"maize",14.5001773834229,14.6355209350586,68.1125793457031,160.411041259766,25.3837509155273,3.89650011062622,21.4872512817383,15.345666885376,12.4674997329712,16.4838752746582,12.4545831680298,967,190,7,96.3611831665039,560,32,296,33,2.68721921052347,-1.56273476335208,1.93343117179823
"SEEDGWAS5111:MRG:4:250105167",-99.166836,19.677872,"maize",15.1746664047241,16.6540832519531,69.4622039794922,191.365020751953,26.2609996795654,2.28524994850159,23.9757499694824,16.6439170837402,12.5569162368774,17.2240409851074,12.5569162368774,697,143,8,89.8834991455078,391,28,204,28,3.39842841512693,-0.890605740127988,1.3046688496423
"SEEDGWAS5112:MRG:4:250105168",-101.055509,20.100817,"maize",17.5551452636719,16.1727924346924,64.0398788452148,235.456344604492,30.0732498168945,4.81899976730347,25.2542495727539,19.1759166717529,17.57200050354,20.4102077484131,14.4872493743896,707,167,6,108.252571105957,453,20,162,29,2.35257915818818,0.703051058668139,0.585700714847355
"SEEDGWAS5113:MRG:4:250105170",-103.6,20.03,"maize",17.5994262695312,14.9525203704834,63.027645111084,232.503280639648,29.3452491760254,5.62150001525879,23.7237491607666,19.6197910308838,16.8822917938232,20.1118335723877,14.4393329620361,818,196,6,103.319175720215,504,22,378,44,1.71184994883424,0.194307364098846,0.662968311608604
"SEEDGWAS5114:MRG:4:250105173",-92.5,16.83,"maize",16.0603847503662,13.3011045455933,70.1997833251953,157.972625732422,24.8985004425049,5.95100021362305,18.9475002288818,17.3590412139893,13.8410415649414,17.5642509460449,13.8410415649414,1210,233,19,80.8950271606445,572,62,406,62,1.26836501933798,-1.97733011890102,1.75383085591742
"SEEDGWAS5114:MRG:4:250105174",-92.5,16.83,"maize",16.0603847503662,13.3011045455933,70.1997833251953,157.972625732422,24.8985004425049,5.95100021362305,18.9475002288818,17.3590412139893,13.8410415649414,17.5642509460449,13.8410415649414,1210,233,19,80.8950271606445,572,62,406,62,1.26836501933798,-1.97733011890102,1.75383085591742
"SEEDGWAS5115:MRG:4:250105178",-92.575401,16.795065,"maize",14.5518646240234,13.4650630950928,71.1731033325195,152.018127441406,23.2622509002686,4.3435001373291,18.9187507629395,15.8658752441406,12.4127922058105,15.9965839385986,12.4127922058105,1128,224,13,83.9685516357422,546,44,499,44,1.94875357666665,-2.42385687039699,2.19078408265977
"SEEDGWAS5116:MRG:4:250105179",-92.68,16.78,"maize",16.3092498779297,13.2947912216187,70.1331558227539,149.570541381836,25.2110004425049,6.25449991226196,18.9565010070801,17.5163745880127,14.230375289917,17.7942085266113,14.230375289917,1144,229,9,88.9196853637695,577,36,376,36,1.38089422722414,-1.49228549871091,2.0226471318441
"SEEDGWAS5117:MRG:4:250105180",-92.63,16.75,"maize",14.5518646240234,13.4650630950928,71.1731033325195,152.018127441406,23.2622509002686,4.3435001373291,18.9187507629395,15.8658752441406,12.4127922058105,15.9965839385986,12.4127922058105,1128,224,13,83.9685516357422,546,44,499,44,1.94875357666665,-2.42385687039699,2.19078408265977
"SEEDGWAS5118:MRG:4:250105182",-92.63,16.75,"maize",14.5518646240234,13.4650630950928,71.1731033325195,152.018127441406,23.2622509002686,4.3435001373291,18.9187507629395,15.8658752441406,12.4127922058105,15.9965839385986,12.4127922058105,1128,224,13,83.9685516357422,546,44,499,44,1.94875357666665,-2.42385687039699,2.19078408265977
"SEEDGWAS5119:MRG:4:250105183",-92.47,16.77,"maize",16.0603847503662,13.3011045455933,70.1997833251953,157.972625732422,24.8985004425049,5.95100021362305,18.9475002288818,17.3590412139893,13.8410415649414,17.5642509460449,13.8410415649414,1210,233,19,80.8950271606445,572,62,406,62,1.26836501933798,-1.97733011890102,1.75383085591742
"SEEDGWAS5120:MRG:4:250105184",-92.710791,16.756442,"maize",16.3092498779297,13.2947912216187,70.1331558227539,149.570541381836,25.2110004425049,6.25449991226196,18.9565010070801,17.5163745880127,14.230375289917,17.7942085266113,14.230375289917,1144,229,9,88.9196853637695,577,36,376,36,1.38089422722414,-1.49228549871091,2.0226471318441
"SEEDGWAS5121:MRG:4:250105185",-92.710791,16.756442,"maize",16.3092498779297,13.2947912216187,70.1331558227539,149.570541381836,25.2110004425049,6.25449991226196,18.9565010070801,17.5163745880127,14.230375289917,17.7942085266113,14.230375289917,1144,229,9,88.9196853637695,577,36,376,36,1.38089422722414,-1.49228549871091,2.0226471318441
"SEEDGWAS5122:MRG:4:250105188",-92.68,16.78,"maize",16.3092498779297,13.2947912216187,70.1331558227539,149.570541381836,25.2110004425049,6.25449991226196,18.9565010070801,17.5163745880127,14.230375289917,17.7942085266113,14.230375289917,1144,229,9,88.9196853637695,577,36,376,36,1.38089422722414,-1.49228549871091,2.0226471318441
"SEEDGWAS5123:MRG:4:250105189",-98.77,19.03,"maize",13.4633541107178,14.3965835571289,68.7204132080078,156.063018798828,23.9262504577637,2.97674989700317,20.9495010375977,14.2845830917358,11.4309997558594,15.3484172821045,11.4309997558594,989,186,7,93.0912399291992,556,34,305,34,3.03565777253832,-2.13212999591354,2.15094062499571
"SEEDGWAS5124:MRG:4:250105190",-98.75,19.12,"maize",13.4633541107178,14.3965835571289,68.7204132080078,156.063018798828,23.9262504577637,2.97674989700317,20.9495010375977,14.2845830917358,11.4309997558594,15.3484172821045,11.4309997558594,989,186,7,93.0912399291992,556,34,305,34,3.03565777253832,-2.13212999591354,2.15094062499571
"SEEDGWAS5125:MRG:4:250105192",-98.81666667,19.58333333,"maize",13.940541267395,16.1496257781982,70.3388595581055,175.361968994141,24.8384990692139,1.8787499666214,22.9597492218018,15.1217498779297,11.5655832290649,15.9042081832886,11.5655832290649,675,126,7,84.5678787231445,364,26,224,26,3.77435182786423,-1.51810231803079,1.57774999405346
"SEEDGWAS5127:MRG:4:250096634",-104.470092,24.771032,"maize",18.6713447570801,18.1879367828369,60.6927146911621,412.82421875,33.1147499084473,3.14750003814697,29.9672508239746,22.0072917938232,17.0452079772949,23.3372497558594,13.2805414199829,483,122,2,112.070121765137,334,12,192,27,3.04167991592579,2.07896946854802,-1.08632980361293
"SEEDGWAS5128:MRG:4:250096678",-100.913794,21.253292,"maize",17.3306865692139,16.6744174957275,63.7206382751465,280.354400634766,29.9317493438721,3.76375007629395,26.1679992675781,19.6852493286133,14.8530836105347,20.3371257781982,13.5813331604004,476,101,6,89.9618377685547,272,25,140,28,3.18718986060072,0.592494954521713,-0.202497596648591
"SEEDGWAS513:MRG:4:250059305",-96.831814,17.528084,"maize",17.9740619659424,12.0296669006348,63.9748268127441,187.030426025391,27.5437507629395,8.73999977111816,18.8037509918213,18.4342918395996,16.8206672668457,20.3042507171631,15.5999164581299,1248,232,17,87.7544631958008,672,54,324,99,0.352072359363193,-1.04205849295379,1.10159138335423
"SEEDGWAS5131:MRG:4:250105019",-104.760042,24.50251,"maize",16.5322189331055,18.3289794921875,61.3352966308594,398.343994140625,30.6887493133545,0.805500030517578,29.8832492828369,19.9459590911865,14.7537078857422,20.9819583892822,11.3470830917358,537,135,2,111.306282043457,370,11,217,33,3.77559551906376,1.0924582455358,-0.557447692941524
"SEEDGWAS5132:MRG:4:250105081",-102.411485,22.160244,"maize",16.5606250762939,15.8725414276123,62.1319618225098,286.632080078125,28.9834995269775,3.43700003623962,25.5464992523193,19.1375007629395,15.7920417785645,19.720874786377,12.7103328704834,521,130,2,101.812217712402,323,14,237,38,3.10076714583394,0.396191185002151,0.114006389064363
"SEEDGWAS5136:MRG:4:250096268",-107.8333333,28.96666667,"maize",13.6181039810181,19.4141254425049,55.0806121826172,585.843139648438,31.1112499237061,-4.13549995422363,35.2467498779297,19.8283748626709,13.3636245727539,20.6707077026367,6.36954164505005,509,132,7,103.874389648438,338,28,296,61,5.14127043792631,0.719996716228281,-2.12503464425957
"SEEDGWAS5137:MRG:4:250096271",-106.95,26.03333333,"maize",12.5150833129883,17.9788761138916,63.3594436645508,394.254821777344,26.3687496185303,-2.0072500705719,28.3759994506836,16.8049583435059,11.9770002365112,17.062707901001,7.58166694641113,955,222,13,93.1810302734375,589,45,519,132,3.70852479778291,-1.55188283781952,0.204816985721733
"SEEDGWAS5138:MRG:4:250096273",-106.95,26.03333333,"maize",12.5150833129883,17.9788761138916,63.3594436645508,394.254821777344,26.3687496185303,-2.0072500705719,28.3759994506836,16.8049583435059,11.9770002365112,17.062707901001,7.58166694641113,955,222,13,93.1810302734375,589,45,519,132,3.70852479778291,-1.55188283781952,0.204816985721733
"SEEDGWAS5139:MRG:4:250096299",-103.55,22.3,"maize",16.3045616149902,17.4639587402344,63.6424217224121,306.444000244141,29.5699996948242,2.12925004959106,27.4407501220703,19.3365421295166,14.9440412521362,19.6825408935547,12.2252502441406,721,187,4,110.31517791748,473,22,318,58,2.95616506940437,0.383577356547049,0.342813783447652
"SEEDGWAS5140:MRG:4:250096354",-98.523863,19.268596,"maize",11.3512496948242,13.8342084884644,71.2057418823242,158.89306640625,20.4745006561279,1.0460000038147,19.4285011291504,12.4849166870117,9.13404178619385,13.0176248550415,9.13404178619385,1018,188,12,88.4179458618164,554,42,310,42,3.70270415576625,-3.39308980163317,2.63834795591625
"SEEDGWAS5141:MRG:4:250096376",-98.56666667,19.33333333,"maize",11.3512496948242,13.8342084884644,71.2057418823242,158.89306640625,20.4745006561279,1.0460000038147,19.4285011291504,12.4849166870117,9.13404178619385,13.0176248550415,9.13404178619385,1018,188,12,88.4179458618164,554,42,310,42,3.70270415576625,-3.39308980163317,2.63834795591625
"SEEDGWAS5142:MRG:4:250096420",-99.11666667,19.81666667,"maize",15.6897392272949,17.3391876220703,69.1003875732422,201.934875488281,27.2487506866455,2.15599989891052,25.0927505493164,17.2285423278809,12.9213752746582,17.8432083129883,12.9213752746582,582,112,6,86.9626007080078,319,22,172,22,3.61291246713097,-0.430628007746972,0.945178543876257
"SEEDGWAS5143:MRG:4:250096421",-98.928459,19.552262,"maize",16.0896873474121,17.4130840301514,69.4011001586914,192.233474731445,27.8647499084473,2.77425003051758,25.0904998779297,17.3945426940918,13.4965839385986,18.283166885376,13.4965839385986,548,110,6,89.9180221557617,314,20,167,20,3.464430426177,-0.180501423060418,0.96099197617012
"SEEDGWAS5144:MRG:4:250096481",-98.93333333,19.41666667,"maize",16.4464588165283,16.8279590606689,69.846565246582,180.951080322266,27.894250869751,3.80150008201599,24.0927505493164,17.5750408172607,14.0062913894653,18.5520839691162,14.0062913894653,601,124,6,90.9284896850586,346,22,185,22,3.05614344663386,-0.192483533197914,1.11213665636111
"SEEDGWAS5145:MRG:4:250096527",-103.832054,23.739833,"maize",14.75084400177,16.4998950958252,62.3213729858398,326.518493652344,27.7517509460449,1.27625000476837,26.4755001068115,17.2329177856445,13.4437913894653,18.5136661529541,10.4713335037231,522,113,4,97.5088806152344,320,18,205,39,4.04785925768861,-0.250932252253343,0.0494263889752021
"SEEDGWAS5146:MRG:4:250096557",-97.500186,19.479844,"maize",13.9023752212524,16.8898754119873,69.2442092895508,201.806365966797,24.8802509307861,0.488499999046326,24.3917503356934,15.8783750534058,11.0935001373291,16.0028743743896,11.0935001373291,453,86,5,74.2264404296875,210,23,179,23,4.44047092697601,-1.30197523305652,0.977678466474893
"SEEDGWAS5147:MRG:4:250096639",-99.217527,19.835255,"maize",15.6282606124878,17.1354789733887,69.2559509277344,198.883102416992,27.1464996337891,2.40424990653992,24.7422504425049,17.1683750152588,12.9137496948242,17.7767086029053,12.9137496948242,590,119,7,85.7367553710938,320,24,183,24,3.52254665864136,-0.528522594866414,0.978006717856518
"SEEDGWAS5148:MRG:4:250096663",-97.500186,19.479844,"maize",13.9023752212524,16.8898754119873,69.2442092895508,201.806365966797,24.8802509307861,0.488499999046326,24.3917503356934,15.8783750534058,11.0935001373291,16.0028743743896,11.0935001373291,453,86,5,74.2264404296875,210,23,179,23,4.44047092697601,-1.30197523305652,0.977678466474893
"SEEDGWAS5150:MRG:4:250096792",-97.500186,19.479844,"maize",13.9023752212524,16.8898754119873,69.2442092895508,201.806365966797,24.8802509307861,0.488499999046326,24.3917503356934,15.8783750534058,11.0935001373291,16.0028743743896,11.0935001373291,453,86,5,74.2264404296875,210,23,179,23,4.44047092697601,-1.30197523305652,0.977678466474893
"SEEDGWAS5151:MRG:4:250096794",-97.613864,19.366031,"maize",13.9023752212524,16.8898754119873,69.2442092895508,201.806365966797,24.8802509307861,0.488499999046326,24.3917503356934,15.8783750534058,11.0935001373291,16.0028743743896,11.0935001373291,453,86,5,74.2264404296875,210,23,179,23,4.44047092697601,-1.30197523305652,0.977678466474893
"SEEDGWAS5152:MRG:4:250096898",-97.45,19.11666667,"maize",11.7168645858765,16.3284378051758,71.8966064453125,142.86296081543,22.6434993743896,-0.067500002682209,22.7109985351562,12.3522500991821,9.85804176330566,13.5137910842896,9.85804176330566,723,137,9,81.9056625366211,372,33,249,33,4.44203521456867,-2.58145329759711,2.16024432096074
"SEEDGWAS5153:MRG:4:250096902",-101.5,21.88333333,"maize",16.3061561584473,17.1213531494141,65.1844787597656,276.892486572266,29.0987491607666,2.83275008201599,26.265998840332,18.1236667633057,15.7748327255249,19.285249710083,12.6161670684814,449,96,6,89.4066314697266,257,28,198,33,3.47485249311736,0.226277745189862,0.0211843044437532
"SEEDGWAS5154:MRG:4:250096942",-101.699038,22.139738,"maize",16.0405826568604,16.750207901001,64.7782897949219,278.452056884766,28.5955009460449,2.73775005340576,25.8577499389648,17.9352912902832,15.2892084121704,19.0759162902832,12.3050003051758,426,98,2,91.5733413696289,250,24,173,36,3.62316045470231,0.162983226722327,0.128516816756557
"SEEDGWAS5155:MRG:4:250105028",-102.362002,22.231913,"maize",16.5456352233887,16.0936450958252,62.6852188110352,284.803894042969,28.9787502288818,3.3050000667572,25.6737499237061,19.1172924041748,15.7998332977295,19.6814594268799,12.715708732605,499,120,3,97.0543212890625,299,17,221,40,3.17487933542501,0.356617264069285,0.035947750583115
"SEEDGWAS5156:MRG:4:250105030",-104.716667,24.516667,"maize",16.5322189331055,18.3289794921875,61.3352966308594,398.343994140625,30.6887493133545,0.805500030517578,29.8832492828369,19.9459590911865,14.7537078857422,20.9819583892822,11.3470830917358,537,135,2,111.306282043457,370,11,217,33,3.77559551906376,1.0924582455358,-0.557447692941524
"SEEDGWAS5157:MRG:4:250105036",-98.255482,19.321451,"maize",15.5333023071289,17.3365211486816,70.309326171875,184.498016357422,27.1544990539551,2.49699997901917,24.6574993133545,16.6689586639404,13.013500213623,17.6880416870117,13.013500213623,763,145,5,92.1741714477539,422,20,247,20,3.24051647735408,-0.599997655347114,1.39985830760597
"SEEDGWAS5158:MRG:4:250105046",-101.5,22.3,"maize",16.0333862304688,16.2398948669434,64.3119583129883,277.105865478516,28.2705001831055,3.01874995231628,25.2517509460449,17.9427490234375,15.3786668777466,18.9890823364258,12.303750038147,404,75,6,82.5967102050781,217,26,173,31,3.5999801555341,-0.044673608400751,-0.0783259450331616
"SEEDGWAS5159:MRG:4:250105048",-98.43333333,20.15,"maize",14.6076354980469,14.9406042098999,67.6619491577148,186.812347412109,25.3122501373291,3.23099994659424,22.0812492370605,15.4383754730225,12.1688747406006,16.7932510375977,12.1688747406006,623,115,9,75.2308883666992,303,33,189,33,3.47996562071576,-1.47415742306216,1.07313573511498
"SEEDGWAS516:MRG:4:250059308",-58.02,-30.65,"maize",19.5617599487305,11.8344373703003,47.7450141906738,469.215545654297,32.5712509155273,7.78450012207031,24.786750793457,24.7649173736572,13.8180828094482,25.3542919158936,13.8180828094482,1348,156,60,30.4527034759521,442,195,411,195,-0.00368397170699696,-1.17295665770135,-4.03412063156736
"SEEDGWAS5160:MRG:4:250096255",-107.9333333,30.38333333,"maize",16.1582813262939,17.7413539886475,49.9823341369629,669.397155761719,33.8450012207031,-1.65025007724762,35.4952507019043,23.3887500762939,15.7874584197998,24.3328342437744,7.84387540817261,304,77,5,94.2414093017578,190,18,163,43,4.66235641646608,2.04804775844221,-3.62771360517246
"SEEDGWAS5161:MRG:4:250096675",-104.7666667,24.51666667,"maize",16.5322189331055,18.3289794921875,61.3352966308594,398.343994140625,30.6887493133545,0.805500030517578,29.8832492828369,19.9459590911865,14.7537078857422,20.9819583892822,11.3470830917358,537,135,2,111.306282043457,370,11,217,33,3.77559551906376,1.0924582455358,-0.557447692941524
"SEEDGWAS5162:MRG:4:250096755",-104.7,24.52,"maize",16.5322189331055,18.3289794921875,61.3352966308594,398.343994140625,30.6887493133545,0.805500030517578,29.8832492828369,19.9459590911865,14.7537078857422,20.9819583892822,11.3470830917358,537,135,2,111.306282043457,370,11,217,33,3.77559551906376,1.0924582455358,-0.557447692941524
"SEEDGWAS5163:MRG:4:250105042",-102.3333333,22.48333333,"maize",17.0420722961426,16.9814376831055,63.4968452453613,296.332397460938,29.8505001068115,3.10675001144409,26.7437496185303,19.0566253662109,16.2421245574951,20.3085422515869,13.0637083053589,409,95,3,91.3364944458008,238,17,176,37,3.37064531379906,0.679587909837184,-0.261452409514575
"SEEDGWAS5164:MRG:4:250105069",-107.74083,29.375447,"maize",13.1044998168945,19.1426258087158,53.7887954711914,604.086730957031,31.0044994354248,-4.58400011062622,35.5885009765625,19.5275001525879,12.7819576263428,20.4044170379639,5.63683319091797,461,116,9,99.2497100830078,302,30,255,55,5.47794053167184,0.56996993039844,-2.39887184874441
"SEEDGWAS5165:MRG:4:250096400",-108.3833333,28.2,"maize",15.9746875762939,17.4977493286133,55.4480781555176,512.390502929688,31.5144996643066,-0.0425000004470348,31.556999206543,21.3867492675781,15.4849586486816,22.1147499084473,9.68208312988281,963,246,15,95.525634765625,587,52,552,151,2.46400232518813,0.242244067839889,-1.64572918019923
"SEEDGWAS5166:MRG:4:250096882",-108.1166667,29.2,"maize",11.6117496490479,18.013500213623,54.4769973754883,566.909606933594,28.2735004425049,-4.79274988174438,33.0662498474121,17.898624420166,10.9063749313354,18.5416660308838,4.71708345413208,638,163,11,91.2844009399414,382,42,349,105,5.26574344635514,-0.768715961235042,-1.75692674826349
"SEEDGWAS5167:MRG:4:250096741",-97.031108,19.060025,"maize",15.0712184906006,11.9508543014526,65.112190246582,193.979293823242,23.8994998931885,5.54524993896484,18.3542499542236,16.2032508850098,13.3218336105347,17.1425838470459,12.4081249237061,1409,254,35,73.1917495727539,689,111,376,120,1.06485951607132,-3.04533036860823,1.19873448636329
"SEEDGWAS5168:MRG:4:250096870",-97.58333333,19.86666667,"maize",16.7667922973633,10.5292081832886,59.223560333252,220.27018737793,25.1884994506836,7.40974998474121,17.7787494659424,18.2091674804688,14.4479169845581,19.0139999389648,13.7140417098999,1403,271,39,71.0782089233398,670,121,333,127,0.351697827174704,-2.57890522427576,0.403572634777224
"SEEDGWAS5169:MRG:4:250104996",-97.58333333,19.86666667,"maize",16.7667922973633,10.5292081832886,59.223560333252,220.27018737793,25.1884994506836,7.40974998474121,17.7787494659424,18.2091674804688,14.4479169845581,19.0139999389648,13.7140417098999,1403,271,39,71.0782089233398,670,121,333,127,0.351697827174704,-2.57890522427576,0.403572634777224
"SEEDGWAS517:MRG:4:250059309",-59.227485,-31.485417,"maize",18.5358428955078,12.8583965301514,49.7466735839844,474.273742675781,32.2317504882812,6.38400030136108,25.847749710083,23.9284591674805,12.7332916259766,24.4674587249756,12.7332916259766,1102,151,44,37.951099395752,380,141,357,141,1.0489692345558,-0.722971788495883,-3.49818557365294
"SEEDGWAS5170:MRG:4:250105015",-97.45,19.83333333,"maize",12.5884895324707,13.1506042480469,65.3064880371094,186.250823974609,22.2609996795654,2.12424993515015,20.1367492675781,13.6092081069946,10.0666246414185,14.6422910690308,10.0666246414185,879,172,22,72.1973342895508,408,66,235,66,3.45542271771424,-3.10992885300698,1.34258194918716
"SEEDGWAS5171:MRG:4:250105017",-99.634229,21.83299,"maize",21.9362087249756,14.0141248703003,57.2232818603516,336.860412597656,33.8264999389648,9.33625030517578,24.4902496337891,24.2625007629395,18.8121662139893,25.4915828704834,17.3647918701172,761,181,9,89.0367279052734,413,39,279,44,0.474414312857429,1.80355537501066,-1.26639411771791
"SEEDGWAS5172:MRG:4:250105066",-96.85,19.73333333,"maize",16.3686676025391,9.49483299255371,58.9494094848633,208.163421630859,23.9657497406006,7.85900020599365,16.1067504882812,17.8135414123535,15.7481670379639,18.4303340911865,13.4826250076294,1561,295,50,64.7993240356445,713,167,367,180,-0.240815031776482,-3.41771357118779,0.364467655360636
"SEEDGWAS5173:MRG:4:250105117",-96.85,19.73333333,"maize",16.3686676025391,9.49483299255371,58.9494094848633,208.163421630859,23.9657497406006,7.85900020599365,16.1067504882812,17.8135414123535,15.7481670379639,18.4303340911865,13.4826250076294,1561,295,50,64.7993240356445,713,167,367,180,-0.240815031776482,-3.41771357118779,0.364467655360636
"SEEDGWAS518:MRG:4:250059310",-58.98,-29.08,"maize",20.3160629272461,11.36887550354,47.7097511291504,447.118835449219,32.4244995117188,8.59525012969971,23.8292503356934,23.0787925720215,14.8324584960938,25.8964576721191,14.8324584960938,1110,138,41,36.2447662353516,366,137,329,137,0.367165576201335,-0.480918075012827,-3.52007831545775
"SEEDGWAS5187:MRG:4:250105202",-103.165492,18.761556,"maize",20.0190734863281,13.8265209197998,68.1352767944336,158.608245849609,29.6952495574951,9.40250015258789,20.2927494049072,21.0844993591309,19.3347091674805,21.6877498626709,17.7956657409668,1113,234,4,104.534446716309,676,17,464,42,-0.133110519334902,0.469264325298535,1.53265527001082
"SEEDGWAS5189:MRG:4:250105204",-97.241203,18.332954,"maize",23.8957405090332,18.2349796295166,69.9240875244141,238.575988769531,36.6025009155273,10.5242500305176,26.0782508850098,25.3127498626709,20.7137489318848,26.6887092590332,20.7137489318848,399,86,3,97.3157501220703,219,12,134,12,0.828322921300859,3.50562318704744,-0.586746797894197
"SEEDGWAS519:MRG:4:250059311",-60.83333333,-26.7,"maize",21.4370422363281,12.8647079467773,52.2096061706543,429.653289794922,33.5854988098145,8.94499969482422,24.6404991149902,25.9200000762939,16.0978336334229,26.5848331451416,16.0978336334229,1009,152,19,59.4002799987793,401,65,376,65,0.302212960848605,1.05503230454356,-2.63935330598324
"SEEDGWAS5190:MRG:4:250105205",-97.427292,18.483431,"maize",19.9128742218018,15.3369579315186,67.3242034912109,214.898345947266,31.1215000152588,8.34074974060059,22.7807502746582,21.2637500762939,17.0599594116211,22.3937492370605,17.0599594116211,558,119,6,89.4832534790039,274,24,197,24,1.58967509209511,1.11052887071371,0.18683880944574
"SEEDGWAS5191:MRG:4:250105206",-100.777428,20.59568,"maize",18.2201251983643,16.6385841369629,64.4850082397461,265.734436035156,30.556999206543,4.75474977493286,25.8022499084473,20.4351673126221,15.7312078475952,21.0804996490479,14.635666847229,641,150,6,105.401672363281,403,23,169,25,2.4867983360036,0.937218831627607,0.226212146921689
"SEEDGWAS5192:MRG:4:250105207",-104.2,19.8,"maize",22.3017082214355,16.6152496337891,66.3071670532227,223.618469238281,34.1137504577637,9.05574989318848,25.0580005645752,24.0120429992676,21.1013336181641,24.5896682739258,19.2269992828369,949,223,3,111.586059570312,624,19,405,46,-0.149228123646886,2.21838922684497,0.43209639283608
"SEEDGWAS5193:MRG:4:250105208",-104.6,21.43333333,"maize",23.3052082061768,16.2047080993652,63.4446220397949,263.680114746094,35.6645011901855,10.1230001449585,25.5415000915527,25.4134998321533,23.705041885376,26.0444164276123,19.7512073516846,1100,311,2,122.44221496582,779,13,490,61,-1.15123881114561,2.75418550077345,0.331231075708045
"SEEDGWAS5194:MRG:4:250105367",-104.69997,20.375341,"maize",17.6178646087646,16.4129791259766,64.1131973266602,235.355758666992,29.923999786377,4.32399988174438,25.6000003814697,19.6047077178955,16.1922912597656,20.0207500457764,14.4617080688477,1293,305,5,111.025505065918,853,25,532,64,0.944613215010101,-0.00997717488506693,1.30713552025226
"SEEDGWAS5195:MRG:4:250105368",-99.9322222,21.79805556,"maize",21.4900512695312,14.7139797210693,58.4508590698242,331.783660888672,33.7977485656738,8.6245002746582,25.1732482910156,23.6907081604004,18.5105838775635,25.0139579772949,17.0438747406006,524,113,9,81.783073425293,272,32,200,33,1.24890959884776,1.89786511667675,-1.49252153220697
"SEEDGWAS5196:MRG:4:250105369",-83.658268,9.421917,"maize",16.9739379882812,10.3334169387817,82.3937911987305,52.7270278930664,23.3904991149902,10.8489999771118,12.5414991378784,16.9091243743896,16.8566665649414,17.6264591217041,16.3029174804688,2776,472,30,66.1659088134766,1201,114,520,429,-3.04434094635204,-4.25335688963991,3.87208425815429
"SEEDGWAS5197:MRG:4:250105370",-104.466667,24.766667,"maize",18.6713447570801,18.1879367828369,60.6927146911621,412.82421875,33.1147499084473,3.14750003814697,29.9672508239746,22.0072917938232,17.0452079772949,23.3372497558594,13.2805414199829,483,122,2,112.070121765137,334,12,192,27,3.04167991592579,2.07896946854802,-1.08632980361293
"SEEDGWAS5199:MRG:4:250105372",-90.11921,14.259326,"maize",22.2220630645752,11.1199579238892,76.2921142578125,83.6952438354492,29.5435009002686,14.9680004119873,14.5755004882812,22.5061664581299,21.3001670837402,23.1923751831055,21.1514167785645,1680,323,3,92.3175354003906,806,16,267,46,-2.25678086669529,0.351713701327043,2.67495657289551
"SEEDGWAS52:MRG:4:250054481",-88.137823,21.15474,"maize",25.6258220672607,13.8151454925537,71.4477996826172,185.093307495117,34.9529991149902,15.617000579834,19.3359985351562,27.2213325500488,23.6604175567627,27.5224571228027,23.0937080383301,1228,189,39,58.4027290344238,534,127,441,142,-2.88046119945366,1.28358201216465,-0.733454873856922
