"Lines","Long","Lat","crop","n_value","log_n"
"BRIDGE_HOR_7588",72.68333333,36.16666667,"barley",385,2.5854607295085
"BRIDGE_HOR_7589",72.68333333,36.16666667,"barley",385,2.5854607295085
"BRIDGE_HOR_7591",72.76666667,36.16666667,"barley",412,2.61489721603313
"BRIDGE_HOR_7594",72.91666667,36.16666667,"barley",342,2.53402610605613
"BRIDGE_HOR_7564",73.1,36.25,"barley",497,2.69635638873333
"BRIDGE_HOR_7585",73.1,36.16666667,"barley",323,2.5092025223311
"BRIDGE_HOR_7586",73.13333333,36.16666667,"barley",339,2.53019969820308
"BRIDGE_HOR_7583",73.18333333,36.16666667,"barley",303,2.4814426285023
"BRIDGE_HOR_7562",73.2,36.21666667,"barley",465,2.66745295288995
"BRIDGE_HOR_7563",73.2,36.21666667,"barley",465,2.66745295288995
"BRIDGE_HOR_7627",73.23333333,36.13333333,"barley",433,2.63648789635337
"BRIDGE_HOR_7628",73.23333333,36.13333333,"barley",433,2.63648789635337
"BRIDGE_HOR_7629",73.23333333,36.13333333,"barley",433,2.63648789635337
"BRIDGE_HOR_7559",73.26666667,36.18333333,"barley",284,2.45331834004704
"BRIDGE_HOR_7560",73.26666667,36.18333333,"barley",284,2.45331834004704
"BRIDGE_HOR_7571",73.28333333,36.4,"barley",297,2.47275644931721
"BRIDGE_HOR_7572",73.28333333,36.4,"barley",297,2.47275644931721
"BRIDGE_HOR_7581",73.28333333,36.2,"barley",322,2.50785587169583
"BRIDGE_HOR_7566",73.33333333,36.38333333,"barley",304,2.48287358360875
"BRIDGE_HOR_7567",73.33333333,36.38333333,"barley",304,2.48287358360875
"BRIDGE_HOR_7569",73.35,36.4,"barley",312,2.49415459401844
"BRIDGE_HOR_7568",73.36666667,36.46666667,"barley",326,2.51321760006794
"BRIDGE_HOR_7576",73.38333333,36.43333333,"barley",396,2.59769518592551
"BRIDGE_HOR_7601",73.4,36.1,"barley",428,2.63144376901317
"BRIDGE_HOR_7578",73.41666667,36.26666667,"barley",325,2.51188336097887
"BRIDGE_HOR_7579",73.41666667,36.26666667,"barley",325,2.51188336097887
"BRIDGE_HOR_7580",73.45,36.23333333,"barley",317,2.50105926221775
"BRIDGE_HOR_7598",73.78333333,36.28333333,"barley",392,2.59328606702046
"BRIDGE_HOR_7599",73.78333333,36.28333333,"barley",392,2.59328606702046
"BRIDGE_HOR_7545",74.05,35.2,"barley",484,2.68484536164441
"BRIDGE_HOR_7602",74.05,36.08333333,"barley",349,2.54282542695918
"BRIDGE_HOR_7603",74.05,36.08333333,"barley",349,2.54282542695918
"BRIDGE_HOR_7706",74.05,35.2,"barley",484,2.68484536164441
"BRIDGE_HOR_8466",74.05,35.2,"barley",484,2.68484536164441
"BRIDGE_HOR_7605",74.13333333,36.05,"barley",293,2.46686762035411
"BRIDGE_HOR_7556",74.3,36.03333333,"barley",402,2.60422605308447
"BRIDGE_HOR_7625",74.53333333,35.76666667,"barley",325,2.51188336097887
"BRIDGE_HOR_7626",74.53333333,35.76666667,"barley",325,2.51188336097887
"BRIDGE_HOR_7606",74.63333333,35.63333333,"barley",339,2.53019969820308
"BRIDGE_HOR_7550",74.65,36.33333333,"barley",376,2.57518784492766
"BRIDGE_HOR_7620",74.71666667,35.05,"barley",515,2.71180722904119
"BRIDGE_HOR_7621",74.71666667,35.05,"barley",515,2.71180722904119
"BRIDGE_HOR_7546",74.73333333,36.26666667,"barley",411,2.61384182187607
"BRIDGE_HOR_7547",74.73333333,36.26666667,"barley",411,2.61384182187607
"BRIDGE_HOR_7630",74.73333333,35.83333333,"barley",350,2.54406804435028
"BRIDGE_HOR_7548",74.75,36.25,"barley",346,2.53907609879278
"BRIDGE_HOR_7549",74.75,36.25,"barley",346,2.53907609879278
"BRIDGE_HOR_7624",74.75,35.5,"barley",396,2.59769518592551
"BRIDGE_HOR_7608",74.8,35.45,"barley",353,2.54777470538782
"BRIDGE_HOR_7609",74.8,35.45,"barley",353,2.54777470538782
"BRIDGE_HOR_7610",74.83333333,35.33333333,"barley",373,2.57170883180869
"BRIDGE_HOR_7611",74.83333333,35.33333333,"barley",373,2.57170883180869
"BRIDGE_HOR_7622",74.85,35.28333333,"barley",433,2.63648789635337
"BRIDGE_HOR_7623",74.85,35.28333333,"barley",433,2.63648789635337
"BRIDGE_HOR_7553",74.88333333,36.31666667,"barley",329,2.51719589794997
"BRIDGE_HOR_7555",74.88333333,36.31666667,"barley",329,2.51719589794997
"BRIDGE_HOR_7551",74.9,36.48333333,"barley",297,2.47275644931721
"BRIDGE_HOR_7710",74.9,36.48333333,"barley",297,2.47275644931721
"BRIDGE_HOR_7618",74.91666667,35.21666667,"barley",433,2.63648789635337
"BRIDGE_HOR_7619",74.91666667,35.21666667,"barley",433,2.63648789635337
"BRIDGE_HOR_7552",74.95,36.5,"barley",284,2.45331834004704
"BRIDGE_HOR_7615",75.03333333,35.13333333,"barley",383,2.58319877396862
"BRIDGE_HOR_7616",75.03333333,35.13333333,"barley",383,2.58319877396862
"BRIDGE_HOR_7617",75.03333333,35.13333333,"barley",383,2.58319877396862
"BRIDGE_HOR_7612",75.06666667,35.1,"barley",396,2.59769518592551
"BRIDGE_HOR_7631",75.13333333,35.61666667,"barley",311,2.49276038902684
"BTR_FT520",75.2808,42.8186,"barley",NA,NA
"BRIDGE_HOR_7633",75.33333333,35.58333333,"barley",352,2.54654266347813
"BRIDGE_HOR_7634",75.33333333,35.58333333,"barley",352,2.54654266347813
"BRIDGE_HOR_9799",75.38333333,34.38333333,"barley",463,2.66558099101795
"BRIDGE_HOR_7636",75.4,35.55,"barley",326,2.51321760006794
"BRIDGE_HOR_7637",75.4,35.55,"barley",326,2.51321760006794
"BRIDGE_HOR_7639",75.41666667,35.43333333,"barley",286,2.45636603312904
"BRIDGE_HOR_7675",75.41666667,35.16666667,"barley",394,2.59549622182557
"BRIDGE_HOR_7676",75.41666667,35.16666667,"barley",394,2.59549622182557
"BRIDGE_HOR_8467",75.41666667,35.43333333,"barley",286,2.45636603312904
"BRIDGE_HOR_7643",75.5,35.36666667,"barley",277,2.44247976906445
"Chinese_Genebank_ZDM01786",75.52,39.23,"barley",167,2.22271647114758
"BRIDGE_HOR_7654",75.55,35.6,"barley",287,2.45788189673399
"BRIDGE_HOR_7655",75.55,35.6,"barley",287,2.45788189673399
"BRIDGE_HOR_7677",75.55,35.6,"barley",287,2.45788189673399
"BRIDGE_HOR_7652",75.6,35.56666667,"barley",283,2.45178643552429
"BRIDGE_HOR_7693",75.63333333,35.31666667,"barley",250,2.39794000867204
"BRIDGE_HOR_7648",75.66666667,35.51666667,"barley",315,2.4983105537896
"BRIDGE_HOR_7650",75.66666667,35.51666667,"barley",315,2.4983105537896
"BRIDGE_HOR_7651",75.66666667,35.51666667,"barley",315,2.4983105537896
"BRIDGE_HOR_7645",75.73333333,35.41666667,"barley",290,2.46239799789896
"BRIDGE_HOR_7646",75.73333333,35.41666667,"barley",290,2.46239799789896
"BRIDGE_HOR_7647",75.73333333,35.41666667,"barley",290,2.46239799789896
"BRIDGE_HOR_9276",75.76666667,35.3,"barley",335,2.52504480703685
"BRIDGE_HOR_7689",75.76666667,35.3,"barley",335,2.52504480703685
"BRIDGE_HOR_7690",75.76666667,35.3,"barley",335,2.52504480703685
"BRIDGE_HOR_7691",75.76666667,35.3,"barley",335,2.52504480703685
"BRIDGE_HOR_7657",75.85,35.25,"barley",306,2.48572142648158
"BRIDGE_HOR_7658",75.85,35.25,"barley",306,2.48572142648158
"BRIDGE_HOR_7659",75.85,35.25,"barley",306,2.48572142648158
"BRIDGE_HOR_7592",75.9,36.15,"barley",429,2.63245729218472
"BRIDGE_HOR_7687",75.9,35.18333333,"barley",276,2.44090908206522
"BRIDGE_HOR_7688",75.9,35.18333333,"barley",276,2.44090908206522
"BRIDGE_HOR_7679",76.08333333,35.03333333,"barley",267,2.42651126136458
"BRIDGE_HOR_7680",76.08333333,35.03333333,"barley",267,2.42651126136458
"BRIDGE_HOR_7682",76.15,34.96666667,"barley",262,2.41830129131975
"BRIDGE_HOR_7663",76.18333333,35.18333333,"barley",442,2.64542226934909
"BRIDGE_HOR_7664",76.18333333,35.18333333,"barley",442,2.64542226934909
"BRIDGE_HOR_7685",76.18333333,34.91666667,"barley",274,2.43775056282039
"BRIDGE_HOR_7686",76.18333333,34.91666667,"barley",274,2.43775056282039
"BRIDGE_HOR_7666",76.25,35.2,"barley",244,2.38738982633873
"BRIDGE_HOR_7668",76.31666667,35.15,"barley",304,2.48287358360875
"BRIDGE_HOR_7669",76.31666667,35.15,"barley",304,2.48287358360875
"BRIDGE_HOR_7673",76.48333333,35.05,"barley",295,2.46982201597816
"BRIDGE_HOR_7671",76.55,34.95,"barley",284,2.45331834004704
"BRIDGE_HOR_7672",76.55,34.95,"barley",284,2.45331834004704
"BRIDGE_HOR_7660",76.83333333,35.16666667,"barley",343,2.53529412004277
"BRIDGE_HOR_7661",76.83333333,35.16666667,"barley",343,2.53529412004277
"BRIDGE_HOR_7662",76.83333333,35.16666667,"barley",343,2.53529412004277
"Chinese_Genebank_ZDM06048",79.55,32.12,"barley",282,2.45024910831936
"Chinese_Genebank_ZDM01808",80.11,37.05,"barley",249,2.39619934709574
"Chinese_Genebank_ZDM04908",80.19,32.18,"barley",287,2.45788189673399
"BTR_FT561",80.91666667,29.25,"barley",340,2.53147891704225
"Chinese_Genebank_ZDM01791",81.07,43.09,"barley",280,2.44715803134222
"BRIDGE_HOR_11804",81.16638889,30.25,"barley",487,2.68752896121463
"Chinese_Genebank_ZDM01778",81.26,43.65,"barley",178,2.25042000230889
"Chinese_Genebank_ZDM01779",81.5,43.13,"barley",518,2.71432975974523
"BRIDGE_BCC_748",84.34972222,28.51638889,"barley",651,2.81358098856819
"Chinese_Genebank_ZDM04443",85.21,29.21,"barley",283,2.45178643552429
"BRIDGE_HOR_10905",86.35333333,27.61,"barley",602,2.77959649125782
"BRIDGE_HOR_8738",86.35333333,27.61,"barley",602,2.77959649125782
"BRIDGE_HOR_8792",86.35333333,27.61,"barley",602,2.77959649125782
"BRIDGE_HOR_8793",86.35333333,27.61,"barley",602,2.77959649125782
"BRIDGE_HOR_8703",86.53,27.72166667,"barley",522,2.71767050300226
"BRIDGE_HOR_8736",86.53,27.72166667,"barley",522,2.71767050300226
"BRIDGE_HOR_8737",86.53,27.72166667,"barley",522,2.71767050300226
"BRIDGE_HOR_8790",86.53,27.72166667,"barley",522,2.71767050300226
"BRIDGE_HOR_8791",86.53,27.72166667,"barley",522,2.71767050300226
"BRIDGE_HOR_8734",86.61166667,27.55666667,"barley",530,2.72427586960079
"BRIDGE_HOR_8783",86.61166667,27.55666667,"barley",530,2.72427586960079
"BRIDGE_HOR_8784",86.61166667,27.55666667,"barley",530,2.72427586960079
"BRIDGE_HOR_8785",86.61166667,27.55666667,"barley",530,2.72427586960079
"BRIDGE_HOR_8786",86.615,27.59166667,"barley",584,2.7664128471124
"BRIDGE_HOR_8787",86.615,27.59166667,"barley",584,2.7664128471124
"BRIDGE_HOR_8788",86.615,27.59166667,"barley",584,2.7664128471124
"BRIDGE_HOR_8789",86.615,27.59166667,"barley",584,2.7664128471124
"BRIDGE_HOR_8805",86.615,27.59166667,"barley",584,2.7664128471124
"BRIDGE_HOR_8904",86.615,27.59166667,"barley",584,2.7664128471124
"BRIDGE_HOR_7512",86.615,27.59166667,"barley",584,2.7664128471124
"BRIDGE_HOR_8732",86.67666667,27.58333333,"barley",560,2.7481880270062
"BRIDGE_HOR_8775",86.67666667,27.58333333,"barley",560,2.7481880270062
"BRIDGE_HOR_8776",86.67666667,27.58333333,"barley",560,2.7481880270062
"BRIDGE_HOR_8777",86.67666667,27.58333333,"barley",560,2.7481880270062
"BRIDGE_HOR_8778",86.67666667,27.58333333,"barley",560,2.7481880270062
"BRIDGE_HOR_8779",86.67666667,27.58333333,"barley",560,2.7481880270062
"BRIDGE_HOR_15200",86.7,27.58333333,"barley",735,2.8662873390842
"BRIDGE_HOR_15245",86.7,27.58333333,"barley",735,2.8662873390842
"BRIDGE_HOR_15357",86.7,27.58333333,"barley",735,2.8662873390842
"BRIDGE_HOR_8767",86.71333333,27.59833333,"barley",540,2.73239375982297
"BRIDGE_HOR_8768",86.71333333,27.59833333,"barley",540,2.73239375982297
"BRIDGE_HOR_8731",86.72166667,27.61666667,"barley",772,2.88761730033574
"BRIDGE_HOR_8772",86.72166667,27.61666667,"barley",772,2.88761730033574
"BRIDGE_HOR_8773",86.72166667,27.61666667,"barley",772,2.88761730033574
"BRIDGE_HOR_8774",86.72166667,27.61666667,"barley",772,2.88761730033574
"BRIDGE_HOR_8771",86.73,27.73666667,"barley",597,2.77597433112937
"BRIDGE_HOR_8803",86.73,27.73666667,"barley",597,2.77597433112937
"BRIDGE_HOR_8801",86.73166667,27.76166667,"barley",672,2.82736927305383
"BRIDGE_HOR_8729",86.74,27.7,"barley",578,2.76192783842053
"BRIDGE_HOR_8730",86.74,27.7,"barley",578,2.76192783842053
"BRIDGE_HOR_8727",86.74166667,27.55666667,"barley",594,2.77378644498119
"BRIDGE_HOR_8769",86.74166667,27.55666667,"barley",594,2.77378644498119
"BRIDGE_HOR_8770",86.74166667,27.55666667,"barley",594,2.77378644498119
"BRIDGE_HOR_8733",86.745,27.59166667,"barley",721,2.85793526471943
"BRIDGE_HOR_8780",86.745,27.59166667,"barley",721,2.85793526471943
"BRIDGE_HOR_8781",86.745,27.59166667,"barley",721,2.85793526471943
"BRIDGE_HOR_8725",86.77166667,27.575,"barley",586,2.76789761601809
"BRIDGE_HOR_8766",86.77166667,27.575,"barley",586,2.76789761601809
"BRIDGE_HOR_15176",86.78333333,27.58333333,"barley",665,2.8228216453031
"BRIDGE_HOR_15187",86.78333333,27.58333333,"barley",665,2.8228216453031
"BRIDGE_HOR_21042",86.78333333,27.58333333,"barley",665,2.8228216453031
"BRIDGE_HOR_8724",86.79666667,27.585,"barley",551,2.74115159885178
"BRIDGE_HOR_8763",86.79666667,27.585,"barley",551,2.74115159885178
"BRIDGE_HOR_8764",86.79666667,27.585,"barley",551,2.74115159885178
"BRIDGE_HOR_8765",86.79666667,27.585,"barley",551,2.74115159885178
"BRIDGE_HOR_8723",86.81,27.52,"barley",597,2.77597433112937
"BRIDGE_HOR_8760",86.81,27.52,"barley",597,2.77597433112937
"BRIDGE_HOR_8761",86.81,27.52,"barley",597,2.77597433112937
"BRIDGE_HOR_8762",86.81,27.52,"barley",597,2.77597433112937
"BRIDGE_HOR_8710",86.85333333,27.28666667,"barley",627,2.79726754083072
"BRIDGE_HOR_8749",86.85333333,27.28666667,"barley",627,2.79726754083072
"BRIDGE_HOR_8750",86.85333333,27.28666667,"barley",627,2.79726754083072
"BRIDGE_HOR_8751",86.85333333,27.28666667,"barley",627,2.79726754083072
"BRIDGE_HOR_8802",86.85333333,27.28666667,"barley",627,2.79726754083072
"BRIDGE_HOR_8722",86.86333333,27.49833333,"barley",760,2.88081359228079
"BRIDGE_HOR_8758",86.86333333,27.49833333,"barley",760,2.88081359228079
"BRIDGE_HOR_14901",86.86666667,27.23333333,"barley",632,2.80071707828239
"BRIDGE_HOR_8709",86.87333333,27.29166667,"barley",658,2.81822589361396
"BRIDGE_HOR_8746",86.87333333,27.29166667,"barley",658,2.81822589361396
"BRIDGE_HOR_8747",86.87333333,27.29166667,"barley",658,2.81822589361396
"BRIDGE_HOR_8748",86.87333333,27.29166667,"barley",658,2.81822589361396
"BRIDGE_HOR_8721",86.87666667,27.48833333,"barley",637,2.80413943233535
"BRIDGE_HOR_8757",86.87666667,27.48833333,"barley",637,2.80413943233535
"BRIDGE_HOR_14902",86.88333333,27.45,"barley",649,2.81224469680037
"BRIDGE_HOR_8720",86.89,27.45166667,"barley",672,2.82736927305383
"BRIDGE_HOR_8755",86.89,27.45166667,"barley",672,2.82736927305383
"BRIDGE_HOR_8756",86.89,27.45166667,"barley",672,2.82736927305383
"BRIDGE_HOR_8739",86.96833333,27.67833333,"barley",426,2.62940959910272
"BRIDGE_HOR_8711",86.99,27.26333333,"barley",571,2.75663610824585
"BRIDGE_HOR_8712",86.99,27.26333333,"barley",571,2.75663610824585
"BRIDGE_HOR_8719",87.03,27.48166667,"barley",722,2.85853719756964
"BRIDGE_HOR_14912",87.06666667,27.3,"barley",489,2.68930885912362
"BRIDGE_HOR_21061",87.06666667,27.3,"barley",489,2.68930885912362
"BRIDGE_HOR_8708",87.07833333,27.315,"barley",469,2.67117284271508
"BRIDGE_HOR_8744",87.07833333,27.315,"barley",469,2.67117284271508
"BRIDGE_HOR_8745",87.07833333,27.315,"barley",469,2.67117284271508
"BRIDGE_HOR_8707",87.08,27.24166667,"barley",563,2.75050839485135
"BRIDGE_HOR_8718",87.18,27.52666667,"barley",572,2.75739602879302
"BRIDGE_HOR_8715",87.2,27.595,"barley",632,2.80071707828239
"BRIDGE_HOR_8752",87.2,27.595,"barley",632,2.80071707828239
"BRIDGE_HOR_8717",87.205,27.54666667,"barley",733,2.86510397464113
"BRIDGE_HOR_8753",87.205,27.54666667,"barley",733,2.86510397464113
"BRIDGE_HOR_8754",87.205,27.54666667,"barley",733,2.86510397464113
"BRIDGE_HOR_8804",87.205,27.54666667,"barley",733,2.86510397464113
"BRIDGE_HOR_8713",87.24666667,27.47166667,"barley",686,2.83632411570675
"BRIDGE_HOR_15177",87.25,27.58333333,"barley",616,2.78958071216443
"BRIDGE_HOR_21374",87.25,27.58333333,"barley",616,2.78958071216443
"BRIDGE_HOR_8742",87.26333333,27.585,"barley",718,2.8561244442423
"BRIDGE_HOR_8798",87.26333333,27.585,"barley",718,2.8561244442423
"BRIDGE_HOR_8799",87.26333333,27.585,"barley",718,2.8561244442423
"BRIDGE_HOR_8800",87.26333333,27.585,"barley",718,2.8561244442423
"BRIDGE_HOR_8714",87.27166667,27.52666667,"barley",804,2.90525604874845
"BRIDGE_HOR_14922",87.35,27.36666667,"barley",1041,3.01745072951054
"BRIDGE_HOR_21273",87.4,27.75,"barley",752,2.87621784059164
"BRIDGE_HOR_8740",87.40333333,27.76166667,"barley",681,2.83314711191279
"BRIDGE_HOR_8741",87.40333333,27.76166667,"barley",681,2.83314711191279
"BRIDGE_HOR_8795",87.40333333,27.76166667,"barley",681,2.83314711191279
"BRIDGE_HOR_8796",87.40333333,27.76166667,"barley",681,2.83314711191279
"BRIDGE_HOR_8797",87.40333333,27.76166667,"barley",681,2.83314711191279
"BRIDGE_HOR_8704",87.40833333,27.31666667,"barley",652,2.81424759573192
"BRIDGE_HOR_8705",87.40833333,27.31666667,"barley",652,2.81424759573192
"BRIDGE_HOR_8706",87.45333333,27.30666667,"barley",630,2.79934054945358
"BRIDGE_HOR_8743",87.45333333,27.30666667,"barley",630,2.79934054945358
"BRIDGE_HOR_1476",88.21638889,28.46638889,"barley",293,2.46686762035411
"BRIDGE_HOR_1513",88.21638889,28.46638889,"barley",293,2.46686762035411
"BRIDGE_HOR_1998",88.21638889,28.46638889,"barley",293,2.46686762035411
"BRIDGE_HOR_1769",88.48305556,27.06638889,"barley",364,2.56110138364906
"Chinese_Genebank_ZDM05777",88.52,29.15,"barley",205,2.31175386105575
"Chinese_Genebank_ZDM07678",88.56,27.29,"barley",915,2.96142109406645
"BRIDGE_HOR_1549",88.63305556,27.61638889,"barley",633,2.80140371001736
"BRIDGE_HOR_1731",88.75,27.7,"barley",523,2.71850168886727
"BRIDGE_HOR_11963",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_11964",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1587",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1708",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1724",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1727",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1761",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1762",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1764",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1816",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1817",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1821",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1822",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_2669",88.88305556,29.25,"barley",NA,NA
"BRIDGE_HOR_1571",88.93,27.43305556,"barley",579,2.76267856372744
"Chinese_Genebank_ZDM01780",89.12,42.56,"barley",214,2.33041377334919
"Chinese_Genebank_ZDM07437",89.12,29.11,"barley",387,2.58771096501891
"BRIDGE_HOR_1567",89.16638889,27.75,"barley",402,2.60422605308447
"BRIDGE_HOR_1491",89.41666667,28.25,"barley",269,2.42975228000241
"BRIDGE_HOR_1492",89.41666667,28.25,"barley",269,2.42975228000241
"Chinese_Genebank_ZDM07766",89.43,28.35,"barley",233,2.36735592102602
"BRIDGE_HOR_1570",89.54194444,28.35972222,"barley",218,2.3384564936046
"BRIDGE_HOR_1743",89.54194444,28.35972222,"barley",218,2.3384564936046
"BRIDGE_HOR_1478",89.54194444,28.35972222,"barley",218,2.3384564936046
"BRIDGE_HOR_1534",89.54194444,28.35972222,"barley",218,2.3384564936046
"BRIDGE_HOR_2503",89.54194444,28.35972222,"barley",218,2.3384564936046
"BRIDGE_HOR_1514",89.63305556,28.95,"barley",275,2.43933269383026
"BRIDGE_HOR_2663",89.63305556,28.95,"barley",275,2.43933269383026
"BRIDGE_HOR_2670",89.63305556,28.95,"barley",275,2.43933269383026
"BRIDGE_HOR_1569",89.64,28.48,"barley",372,2.5705429398819
"BRIDGE_BCC_415",90.33333333,27.5,"barley",548,2.73878055848437
"BRIDGE_HOR_1715",90.38305556,29.14972222,"barley",419,2.6222140229663
"BRIDGE_HOR_1828",90.38305556,29.14972222,"barley",419,2.6222140229663
"BRIDGE_HOR_1525",90.38305556,29.14972222,"barley",419,2.6222140229663
"BRIDGE_HOR_1532",90.38305556,29.14972222,"barley",419,2.6222140229663
"BRIDGE_HOR_1812",90.4,28.96638889,"barley",279,2.4456042032736
"BRIDGE_HOR_1813",90.4,28.96638889,"barley",279,2.4456042032736
"BRIDGE_HOR_1474",90.4,28.96638889,"barley",279,2.4456042032736
"BRIDGE_HOR_1535",90.4,28.96638889,"barley",279,2.4456042032736
"Chinese_Genebank_ZDM06636",90.41,30.01,"barley",221,2.34439227368511
"Chinese_Genebank_ZDM06709",90.52,29.16,"barley",285,2.45484486000851
"BRIDGE_HOR_1488",90.60305556,29.19166667,"barley",404,2.6063813651106
"BRIDGE_HOR_1699",90.65,29.35,"barley",317,2.50105926221775
"BRIDGE_HOR_1716",90.65,29.35,"barley",317,2.50105926221775
"BRIDGE_HOR_1479",90.65,29.35,"barley",317,2.50105926221775
"BRIDGE_BCC_408",90.76666667,27.51666667,"barley",543,2.73479982958885
"BRIDGE_BCC_409",90.76666667,27.51666667,"barley",543,2.73479982958885
"BRIDGE_HOR_1563",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1566",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1711",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1735",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1768",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1827",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1487",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1997",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_2667",90.83305556,29.25,"barley",226,2.3541084391474
"BRIDGE_HOR_1766",90.875,29.21027778,"barley",402,2.60422605308447
"BRIDGE_HOR_2383",90.875,29.21027778,"barley",402,2.60422605308447
"Chinese_Genebank_ZDM05605",91.07,29.41,"barley",316,2.4996870826184
"Chinese_Genebank_ZDM06667",91.07,29.41,"barley",316,2.4996870826184
"BRIDGE_HOR_11960",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1572",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1573",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1574",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1575",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1576",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1578",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1580",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1582",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1586",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1678",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1680",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1690",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1691",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1692",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1693",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1694",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1695",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1696",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1697",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1700",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1701",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1705",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1706",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1719",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1720",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1721",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1722",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1723",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1746",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1748",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1749",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1753",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1754",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1756",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1757",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1759",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1760",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1767",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1772",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1783",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1797",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1834",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1470",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1471",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1472",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1475",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1480",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1482",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1483",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1486",91.09972222,29.64972222,"barley",NA,NA
"BRIDGE_HOR_1510",91.09972222,29.64972222,"barley",NA,NA
