"Lines","Long","Lat","crop","aridity_index_raw","aridity_index"
"BRIDGE_HOR_7609",74.8,35.45,"barley",3231,0.3231
"BRIDGE_HOR_7610",74.83333333,35.33333333,"barley",4003,0.4003
"BRIDGE_HOR_7611",74.83333333,35.33333333,"barley",4003,0.4003
"BRIDGE_HOR_7622",74.85,35.28333333,"barley",4116,0.4116
"BRIDGE_HOR_7623",74.85,35.28333333,"barley",4116,0.4116
"BRIDGE_HOR_7553",74.88333333,36.31666667,"barley",1206,0.1206
"BRIDGE_HOR_7555",74.88333333,36.31666667,"barley",1206,0.1206
"BRIDGE_HOR_7551",74.9,36.48333333,"barley",802,0.0802
"BRIDGE_HOR_7710",74.9,36.48333333,"barley",802,0.0802
"BRIDGE_HOR_7618",74.91666667,35.21666667,"barley",4474,0.4474
"BRIDGE_HOR_7619",74.91666667,35.21666667,"barley",4474,0.4474
"BRIDGE_HOR_7552",74.95,36.5,"barley",845,0.0845
"BRIDGE_HOR_7615",75.03333333,35.13333333,"barley",4425,0.4425
"BRIDGE_HOR_7616",75.03333333,35.13333333,"barley",4425,0.4425
"BRIDGE_HOR_7617",75.03333333,35.13333333,"barley",4425,0.4425
"BRIDGE_HOR_7612",75.06666667,35.1,"barley",3773,0.3773
"BRIDGE_HOR_7631",75.13333333,35.61666667,"barley",2408,0.2408
"BTR_FT520",75.2808,42.8186,"barley",2816,0.2816
"BRIDGE_HOR_7633",75.33333333,35.58333333,"barley",1892,0.1892
"BRIDGE_HOR_7634",75.33333333,35.58333333,"barley",1892,0.1892
"BRIDGE_HOR_9799",75.38333333,34.38333333,"barley",3763,0.3763
"BRIDGE_HOR_7636",75.4,35.55,"barley",2075,0.2075
"BRIDGE_HOR_7637",75.4,35.55,"barley",2075,0.2075
"BRIDGE_HOR_7639",75.41666667,35.43333333,"barley",2187,0.2187
"BRIDGE_HOR_7675",75.41666667,35.16666667,"barley",2304,0.2304
"BRIDGE_HOR_7676",75.41666667,35.16666667,"barley",2304,0.2304
"BRIDGE_HOR_8467",75.41666667,35.43333333,"barley",2187,0.2187
"BRIDGE_HOR_7643",75.5,35.36666667,"barley",2351,0.2351
"Chinese_Genebank_ZDM01786",75.52,39.23,"barley",707,0.0707
"BRIDGE_HOR_7654",75.55,35.6,"barley",1611,0.1611
"BRIDGE_HOR_7655",75.55,35.6,"barley",1611,0.1611
"BRIDGE_HOR_7677",75.55,35.6,"barley",1611,0.1611
"BRIDGE_HOR_7652",75.6,35.56666667,"barley",1628,0.1628
"BRIDGE_HOR_7693",75.63333333,35.31666667,"barley",2096,0.2096
"BRIDGE_HOR_7648",75.66666667,35.51666667,"barley",1526,0.1526
"BRIDGE_HOR_7650",75.66666667,35.51666667,"barley",1526,0.1526
"BRIDGE_HOR_7651",75.66666667,35.51666667,"barley",1526,0.1526
"BRIDGE_HOR_7645",75.73333333,35.41666667,"barley",1596,0.1596
"BRIDGE_HOR_7646",75.73333333,35.41666667,"barley",1596,0.1596
"BRIDGE_HOR_7647",75.73333333,35.41666667,"barley",1596,0.1596
"BRIDGE_HOR_9276",75.76666667,35.3,"barley",2022,0.2022
"BRIDGE_HOR_7689",75.76666667,35.3,"barley",2022,0.2022
"BRIDGE_HOR_7690",75.76666667,35.3,"barley",2022,0.2022
"BRIDGE_HOR_7691",75.76666667,35.3,"barley",2022,0.2022
"BRIDGE_HOR_7657",75.85,35.25,"barley",1835,0.1835
"BRIDGE_HOR_7658",75.85,35.25,"barley",1835,0.1835
"BRIDGE_HOR_7659",75.85,35.25,"barley",1835,0.1835
"BRIDGE_HOR_7592",75.9,36.15,"barley",1918,0.1918
"BRIDGE_HOR_7687",75.9,35.18333333,"barley",1805,0.1805
"BRIDGE_HOR_7688",75.9,35.18333333,"barley",1805,0.1805
"BRIDGE_HOR_7679",76.08333333,35.03333333,"barley",1656,0.1656
"BRIDGE_HOR_7680",76.08333333,35.03333333,"barley",1656,0.1656
"BRIDGE_HOR_7682",76.15,34.96666667,"barley",1577,0.1577
"BRIDGE_HOR_7663",76.18333333,35.18333333,"barley",1169,0.1169
"BRIDGE_HOR_7664",76.18333333,35.18333333,"barley",1169,0.1169
"BRIDGE_HOR_7685",76.18333333,34.91666667,"barley",1543,0.1543
"BRIDGE_HOR_7686",76.18333333,34.91666667,"barley",1543,0.1543
"BRIDGE_HOR_7666",76.25,35.2,"barley",1071,0.1071
"BRIDGE_HOR_7668",76.31666667,35.15,"barley",1093,0.1093
"BRIDGE_HOR_7669",76.31666667,35.15,"barley",1093,0.1093
"BRIDGE_HOR_7673",76.48333333,35.05,"barley",936,0.0936
"BRIDGE_HOR_7671",76.55,34.95,"barley",798,0.0798
"BRIDGE_HOR_7672",76.55,34.95,"barley",798,0.0798
"BRIDGE_HOR_7660",76.83333333,35.16666667,"barley",630,0.063
"BRIDGE_HOR_7661",76.83333333,35.16666667,"barley",630,0.063
"BRIDGE_HOR_7662",76.83333333,35.16666667,"barley",630,0.063
"Chinese_Genebank_ZDM06048",79.55,32.12,"barley",1831,0.1831
"Chinese_Genebank_ZDM01808",80.11,37.05,"barley",256,0.0256
"Chinese_Genebank_ZDM04908",80.19,32.18,"barley",1534,0.1534
"BTR_FT561",80.91666667,29.25,"barley",8592,0.8592
"Chinese_Genebank_ZDM01791",81.07,43.09,"barley",2627,0.2627
"BRIDGE_HOR_11804",81.16638889,30.25,"barley",7114,0.7114
"Chinese_Genebank_ZDM01778",81.26,43.65,"barley",1841,0.1841
"Chinese_Genebank_ZDM01779",81.5,43.13,"barley",2584,0.2584
"BRIDGE_BCC_748",84.34972222,28.51638889,"barley",8019,0.8019
"Chinese_Genebank_ZDM04443",85.21,29.21,"barley",2246,0.2246
"BRIDGE_HOR_10905",86.35333333,27.61,"barley",12647,1.2647
"BRIDGE_HOR_8738",86.35333333,27.61,"barley",12647,1.2647
"BRIDGE_HOR_8792",86.35333333,27.61,"barley",12647,1.2647
"BRIDGE_HOR_8793",86.35333333,27.61,"barley",12647,1.2647
"BRIDGE_HOR_8703",86.53,27.72166667,"barley",6644,0.6644
"BRIDGE_HOR_8736",86.53,27.72166667,"barley",6644,0.6644
"BRIDGE_HOR_8737",86.53,27.72166667,"barley",6644,0.6644
"BRIDGE_HOR_8790",86.53,27.72166667,"barley",6644,0.6644
"BRIDGE_HOR_8791",86.53,27.72166667,"barley",6644,0.6644
"BRIDGE_HOR_8734",86.61166667,27.55666667,"barley",13382,1.3382
"BRIDGE_HOR_8783",86.61166667,27.55666667,"barley",13382,1.3382
"BRIDGE_HOR_8784",86.61166667,27.55666667,"barley",13382,1.3382
"BRIDGE_HOR_8785",86.61166667,27.55666667,"barley",13382,1.3382
"BRIDGE_HOR_8786",86.615,27.59166667,"barley",15124,1.5124
"BRIDGE_HOR_8787",86.615,27.59166667,"barley",15124,1.5124
"BRIDGE_HOR_8788",86.615,27.59166667,"barley",15124,1.5124
"BRIDGE_HOR_8789",86.615,27.59166667,"barley",15124,1.5124
"BRIDGE_HOR_8805",86.615,27.59166667,"barley",15124,1.5124
"BRIDGE_HOR_8904",86.615,27.59166667,"barley",15124,1.5124
"BRIDGE_HOR_7512",86.615,27.59166667,"barley",15124,1.5124
"BRIDGE_HOR_8732",86.67666667,27.58333333,"barley",18820,1.882
"BRIDGE_HOR_8775",86.67666667,27.58333333,"barley",18820,1.882
"BRIDGE_HOR_8776",86.67666667,27.58333333,"barley",18820,1.882
"BRIDGE_HOR_8777",86.67666667,27.58333333,"barley",18820,1.882
"BRIDGE_HOR_8778",86.67666667,27.58333333,"barley",18820,1.882
"BRIDGE_HOR_8779",86.67666667,27.58333333,"barley",18820,1.882
"BRIDGE_HOR_15200",86.7,27.58333333,"barley",16938,1.6938
"BRIDGE_HOR_15245",86.7,27.58333333,"barley",16938,1.6938
"BRIDGE_HOR_15357",86.7,27.58333333,"barley",16938,1.6938
"BRIDGE_HOR_8767",86.71333333,27.59833333,"barley",17735,1.7735
"BRIDGE_HOR_8768",86.71333333,27.59833333,"barley",17735,1.7735
"BRIDGE_HOR_8731",86.72166667,27.61666667,"barley",18270,1.827
"BRIDGE_HOR_8772",86.72166667,27.61666667,"barley",18270,1.827
"BRIDGE_HOR_8773",86.72166667,27.61666667,"barley",18270,1.827
"BRIDGE_HOR_8774",86.72166667,27.61666667,"barley",18270,1.827
"BRIDGE_HOR_8771",86.73,27.73666667,"barley",11910,1.191
"BRIDGE_HOR_8803",86.73,27.73666667,"barley",11910,1.191
"BRIDGE_HOR_8801",86.73166667,27.76166667,"barley",13423,1.3423
"BRIDGE_HOR_8729",86.74,27.7,"barley",11661,1.1661
"BRIDGE_HOR_8730",86.74,27.7,"barley",11661,1.1661
"BRIDGE_HOR_8727",86.74166667,27.55666667,"barley",16896,1.6896
"BRIDGE_HOR_8769",86.74166667,27.55666667,"barley",16896,1.6896
"BRIDGE_HOR_8770",86.74166667,27.55666667,"barley",16896,1.6896
"BRIDGE_HOR_8733",86.745,27.59166667,"barley",16030,1.603
"BRIDGE_HOR_8780",86.745,27.59166667,"barley",16030,1.603
"BRIDGE_HOR_8781",86.745,27.59166667,"barley",16030,1.603
"BRIDGE_HOR_8725",86.77166667,27.575,"barley",18648,1.8648
"BRIDGE_HOR_8766",86.77166667,27.575,"barley",18648,1.8648
"BRIDGE_HOR_15176",86.78333333,27.58333333,"barley",18855,1.8855
"BRIDGE_HOR_15187",86.78333333,27.58333333,"barley",18855,1.8855
"BRIDGE_HOR_21042",86.78333333,27.58333333,"barley",18855,1.8855
"BRIDGE_HOR_8724",86.79666667,27.585,"barley",18183,1.8183
"BRIDGE_HOR_8763",86.79666667,27.585,"barley",18183,1.8183
"BRIDGE_HOR_8764",86.79666667,27.585,"barley",18183,1.8183
"BRIDGE_HOR_8765",86.79666667,27.585,"barley",18183,1.8183
"BRIDGE_HOR_8723",86.81,27.52,"barley",16877,1.6877
"BRIDGE_HOR_8760",86.81,27.52,"barley",16877,1.6877
"BRIDGE_HOR_8761",86.81,27.52,"barley",16877,1.6877
"BRIDGE_HOR_8762",86.81,27.52,"barley",16877,1.6877
"BRIDGE_HOR_8710",86.85333333,27.28666667,"barley",13760,1.376
"BRIDGE_HOR_8749",86.85333333,27.28666667,"barley",13760,1.376
"BRIDGE_HOR_8750",86.85333333,27.28666667,"barley",13760,1.376
"BRIDGE_HOR_8751",86.85333333,27.28666667,"barley",13760,1.376
"BRIDGE_HOR_8802",86.85333333,27.28666667,"barley",13760,1.376
"BRIDGE_HOR_8722",86.86333333,27.49833333,"barley",16180,1.618
"BRIDGE_HOR_8758",86.86333333,27.49833333,"barley",16180,1.618
"BRIDGE_HOR_14901",86.86666667,27.23333333,"barley",13319,1.3319
"BRIDGE_HOR_8709",86.87333333,27.29166667,"barley",14181,1.4181
"BRIDGE_HOR_8746",86.87333333,27.29166667,"barley",14181,1.4181
"BRIDGE_HOR_8747",86.87333333,27.29166667,"barley",14181,1.4181
"BRIDGE_HOR_8748",86.87333333,27.29166667,"barley",14181,1.4181
"BRIDGE_HOR_8721",86.87666667,27.48833333,"barley",13006,1.3006
"BRIDGE_HOR_8757",86.87666667,27.48833333,"barley",13006,1.3006
"BRIDGE_HOR_14902",86.88333333,27.45,"barley",16137,1.6137
"BRIDGE_HOR_8720",86.89,27.45166667,"barley",17065,1.7065
"BRIDGE_HOR_8755",86.89,27.45166667,"barley",17065,1.7065
"BRIDGE_HOR_8756",86.89,27.45166667,"barley",17065,1.7065
"BRIDGE_HOR_8739",86.96833333,27.67833333,"barley",6922,0.6922
"BRIDGE_HOR_8711",86.99,27.26333333,"barley",13390,1.339
"BRIDGE_HOR_8712",86.99,27.26333333,"barley",13390,1.339
"BRIDGE_HOR_8719",87.03,27.48166667,"barley",18813,1.8813
"BRIDGE_HOR_14912",87.06666667,27.3,"barley",15143,1.5143
"BRIDGE_HOR_21061",87.06666667,27.3,"barley",15143,1.5143
"BRIDGE_HOR_8708",87.07833333,27.315,"barley",14627,1.4627
"BRIDGE_HOR_8744",87.07833333,27.315,"barley",14627,1.4627
"BRIDGE_HOR_8745",87.07833333,27.315,"barley",14627,1.4627
"BRIDGE_HOR_8707",87.08,27.24166667,"barley",12888,1.2888
"BRIDGE_HOR_8718",87.18,27.52666667,"barley",18426,1.8426
"BRIDGE_HOR_8715",87.2,27.595,"barley",19053,1.9053
"BRIDGE_HOR_8752",87.2,27.595,"barley",19053,1.9053
"BRIDGE_HOR_8717",87.205,27.54666667,"barley",18394,1.8394
"BRIDGE_HOR_8753",87.205,27.54666667,"barley",18394,1.8394
"BRIDGE_HOR_8754",87.205,27.54666667,"barley",18394,1.8394
"BRIDGE_HOR_8804",87.205,27.54666667,"barley",18394,1.8394
"BRIDGE_HOR_8713",87.24666667,27.47166667,"barley",16347,1.6347
"BRIDGE_HOR_15177",87.25,27.58333333,"barley",18251,1.8251
"BRIDGE_HOR_21374",87.25,27.58333333,"barley",18251,1.8251
"BRIDGE_HOR_8742",87.26333333,27.585,"barley",18169,1.8169
"BRIDGE_HOR_8798",87.26333333,27.585,"barley",18169,1.8169
"BRIDGE_HOR_8799",87.26333333,27.585,"barley",18169,1.8169
"BRIDGE_HOR_8800",87.26333333,27.585,"barley",18169,1.8169
"BRIDGE_HOR_8714",87.27166667,27.52666667,"barley",16448,1.6448
"BRIDGE_HOR_14922",87.35,27.36666667,"barley",14403,1.4403
"BRIDGE_HOR_21273",87.4,27.75,"barley",18991,1.8991
"BRIDGE_HOR_8740",87.40333333,27.76166667,"barley",18036,1.8036
"BRIDGE_HOR_8741",87.40333333,27.76166667,"barley",18036,1.8036
"BRIDGE_HOR_8795",87.40333333,27.76166667,"barley",18036,1.8036
"BRIDGE_HOR_8796",87.40333333,27.76166667,"barley",18036,1.8036
"BRIDGE_HOR_8797",87.40333333,27.76166667,"barley",18036,1.8036
"BRIDGE_HOR_8704",87.40833333,27.31666667,"barley",13313,1.3313
"BRIDGE_HOR_8705",87.40833333,27.31666667,"barley",13313,1.3313
"BRIDGE_HOR_8706",87.45333333,27.30666667,"barley",13414,1.3414
"BRIDGE_HOR_8743",87.45333333,27.30666667,"barley",13414,1.3414
"BRIDGE_HOR_1476",88.21638889,28.46638889,"barley",2652,0.2652
"BRIDGE_HOR_1513",88.21638889,28.46638889,"barley",2652,0.2652
"BRIDGE_HOR_1998",88.21638889,28.46638889,"barley",2652,0.2652
"BRIDGE_HOR_1769",88.48305556,27.06638889,"barley",21857,2.1857
"Chinese_Genebank_ZDM05777",88.52,29.15,"barley",2726,0.2726
"Chinese_Genebank_ZDM07678",88.56,27.29,"barley",18325,1.8325
"BRIDGE_HOR_1549",88.63305556,27.61638889,"barley",15119,1.5119
"BRIDGE_HOR_1731",88.75,27.7,"barley",6507,0.6507
"BRIDGE_HOR_11963",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_11964",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1587",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1708",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1724",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1727",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1761",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1762",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1764",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1816",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1817",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1821",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1822",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_2669",88.88305556,29.25,"barley",2824,0.2824
"BRIDGE_HOR_1571",88.93,27.43305556,"barley",7175,0.7175
"Chinese_Genebank_ZDM01780",89.12,42.56,"barley",96,0.0096
"Chinese_Genebank_ZDM07437",89.12,29.11,"barley",1943,0.1943
"BRIDGE_HOR_1567",89.16638889,27.75,"barley",3325,0.3325
"BRIDGE_HOR_1491",89.41666667,28.25,"barley",2106,0.2106
"BRIDGE_HOR_1492",89.41666667,28.25,"barley",2106,0.2106
"Chinese_Genebank_ZDM07766",89.43,28.35,"barley",2023,0.2023
"BRIDGE_HOR_1570",89.54194444,28.35972222,"barley",2074,0.2074
"BRIDGE_HOR_1743",89.54194444,28.35972222,"barley",2074,0.2074
"BRIDGE_HOR_1478",89.54194444,28.35972222,"barley",2074,0.2074
"BRIDGE_HOR_1534",89.54194444,28.35972222,"barley",2074,0.2074
"BRIDGE_HOR_2503",89.54194444,28.35972222,"barley",2074,0.2074
"BRIDGE_HOR_1514",89.63305556,28.95,"barley",1829,0.1829
"BRIDGE_HOR_2663",89.63305556,28.95,"barley",1829,0.1829
"BRIDGE_HOR_2670",89.63305556,28.95,"barley",1829,0.1829
"BRIDGE_HOR_1569",89.64,28.48,"barley",2073,0.2073
"BRIDGE_BCC_415",90.33333333,27.5,"barley",9563,0.9563
"BRIDGE_HOR_1715",90.38305556,29.14972222,"barley",2345,0.2345
"BRIDGE_HOR_1828",90.38305556,29.14972222,"barley",2345,0.2345
"BRIDGE_HOR_1525",90.38305556,29.14972222,"barley",2345,0.2345
"BRIDGE_HOR_1532",90.38305556,29.14972222,"barley",2345,0.2345
"BRIDGE_HOR_1812",90.4,28.96638889,"barley",2174,0.2174
"BRIDGE_HOR_1813",90.4,28.96638889,"barley",2174,0.2174
"BRIDGE_HOR_1474",90.4,28.96638889,"barley",2174,0.2174
"BRIDGE_HOR_1535",90.4,28.96638889,"barley",2174,0.2174
"Chinese_Genebank_ZDM06636",90.41,30.01,"barley",2735,0.2735
"Chinese_Genebank_ZDM06709",90.52,29.16,"barley",2384,0.2384
"BRIDGE_HOR_1488",90.60305556,29.19166667,"barley",2344,0.2344
"BRIDGE_HOR_1699",90.65,29.35,"barley",2575,0.2575
"BRIDGE_HOR_1716",90.65,29.35,"barley",2575,0.2575
"BRIDGE_HOR_1479",90.65,29.35,"barley",2575,0.2575
"BRIDGE_BCC_408",90.76666667,27.51666667,"barley",7154,0.7154
"BRIDGE_BCC_409",90.76666667,27.51666667,"barley",7154,0.7154
"BRIDGE_HOR_1563",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1566",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1711",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1735",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1768",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1827",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1487",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1997",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_2667",90.83305556,29.25,"barley",2534,0.2534
"BRIDGE_HOR_1766",90.875,29.21027778,"barley",2360,0.236
"BRIDGE_HOR_2383",90.875,29.21027778,"barley",2360,0.236
"Chinese_Genebank_ZDM05605",91.07,29.41,"barley",2653,0.2653
"Chinese_Genebank_ZDM06667",91.07,29.41,"barley",2653,0.2653
"BRIDGE_HOR_11960",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1572",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1573",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1574",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1575",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1576",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1578",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1580",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1582",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1586",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1678",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1680",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1690",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1691",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1692",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1693",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1694",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1695",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1696",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1697",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1700",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1701",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1705",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1706",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1719",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1720",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1721",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1722",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1723",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1746",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1748",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1749",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1753",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1754",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1756",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1757",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1759",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1760",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1767",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1772",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1783",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1797",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1834",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1470",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1471",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1472",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1475",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1480",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1482",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1483",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1486",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1510",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1511",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1516",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1517",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1520",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1524",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1526",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1528",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1529",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1538",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1539",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1540",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1541",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1546",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1547",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1557",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1559",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1857",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1858",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1939",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1969",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_1985",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_3826",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_3883",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2408",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2416",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2468",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2655",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2656",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2658",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2660",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2661",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2664",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2665",91.09972222,29.64972222,"barley",2622,0.2622
"BRIDGE_HOR_2668",91.09972222,29.64972222,"barley",2622,0.2622
"Chinese_Genebank_ZDM05540",91.17,29.58,"barley",2823,0.2823
"Chinese_Genebank_ZDM06415",91.31,28.27,"barley",3001,0.3001
"Chinese_Genebank_ZDM08398",91.4,29.03,"barley",2849,0.2849
"BRIDGE_HOR_1584",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_1681",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_1717",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_1832",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_1536",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_1545",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_1986",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_2323",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_2485",91.46638889,29.39972222,"barley",2713,0.2713
"BRIDGE_HOR_1585",91.51083333,29.43888889,"barley",2702,0.2702
"BRIDGE_HOR_1745",91.76638889,29.26638889,"barley",2324,0.2324
"BRIDGE_HOR_1837",91.76638889,29.26638889,"barley",2324,0.2324
"BRIDGE_HOR_1496",91.76638889,29.26638889,"barley",2324,0.2324
"BRIDGE_HOR_1498",91.83138889,29.11638889,"barley",2273,0.2273
"Chinese_Genebank_ZDM04517",92.03,29.17,"barley",2313,0.2313
"Chinese_Genebank_ZDM08400",92.12,29.03,"barley",2206,0.2206
"Chinese_Genebank_ZDM04604",92.28,28.26,"barley",2695,0.2695
"Chinese_Genebank_ZDM08394",92.28,28.26,"barley",2695,0.2695
"Chinese_Genebank_ZDM08389",92.36,29.09,"barley",2599,0.2599
"Chinese_Genebank_ZDM05925",94.03,29.12,"barley",5770,0.577
"Chinese_Genebank_ZDM06577",94.03,29.12,"barley",5770,0.577
"Chinese_Genebank_ZDM05649",96.31,31.13,"barley",6275,0.6275
"Chinese_Genebank_ZDM04098",97.56,24.42,"barley",11327,1.1327
