,barley_PC1,barley_PC2,barley_PC3,barley_ph,barley_cec,barley_ph,barley_am_rel_abundance_colonization,barley_am_roots_colonized,barley_soilN
BRIDGE_BCC_409,-0.321604805,1.561810511,2.150287049,52,259,52,NA,0.033304039,543
BRIDGE_HOR_1563,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1566,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1711,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1735,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1768,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1827,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1487,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1997,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_2667,2.504114146,0.229641544,2.880901885,77,108,77,0.378976703,0.163738295,226
BRIDGE_HOR_1766,2.375345497,0.164963774,2.853647874,71,158,71,0.378976703,0.163738295,402
BRIDGE_HOR_2383,2.375345497,0.164963774,2.853647874,71,158,71,0.378976703,0.163738295,402
Chinese_Genebank_ZDM05605,3.158227233,0.740651829,2.723148331,70,157,70,0.378976703,0.163738295,316
Chinese_Genebank_ZDM06667,3.158227233,0.740651829,2.723148331,70,157,70,0.378976703,0.163738295,316
BRIDGE_HOR_11960,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1572,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1573,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1574,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1575,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1576,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1578,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1580,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1582,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1586,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1678,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1680,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1690,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1691,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1692,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1693,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1694,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1695,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1696,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1697,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1700,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1701,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1705,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1706,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1719,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1720,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1721,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1722,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1723,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1746,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1748,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1749,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1753,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1754,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1756,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1757,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1759,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1760,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1767,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1772,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1783,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1797,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1834,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1470,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1471,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1472,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1475,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1480,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1482,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1483,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1486,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1510,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1511,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1516,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1517,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1520,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1524,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1526,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1528,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1529,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1538,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1539,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1540,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1541,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1546,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1547,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1557,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1559,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1857,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1858,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1939,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1969,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_1985,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_3826,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_3883,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2408,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2416,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2468,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2655,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2656,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2658,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2660,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2661,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2664,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2665,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
BRIDGE_HOR_2668,2.500208908,0.363598035,2.885077876,NA,NA,NA,0.378976703,0.163738295,NA
Chinese_Genebank_ZDM05540,3.489761305,1.133018491,2.470950006,75,139,75,0.378976703,0.163738295,291
Chinese_Genebank_ZDM06415,2.922746587,1.043807412,2.228387849,70,246,70,0.378976703,0.163738295,415
Chinese_Genebank_ZDM08398,3.629592959,1.009362795,2.50467382,67,169,67,0.378976703,0.163738295,366
BRIDGE_HOR_1584,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_1681,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_1717,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_1832,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_1536,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_1545,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_1986,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_2323,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_2485,3.702043515,1.2913005,2.410052428,68,203,68,0.378976703,0.163738295,426
BRIDGE_HOR_1585,3.71423017,1.279443163,2.354888579,72,187,72,0.378976703,0.163738295,341
BRIDGE_HOR_1745,2.66579292,0.197118978,2.804707078,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_1837,2.66579292,0.197118978,2.804707078,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_1496,2.66579292,0.197118978,2.804707078,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_1498,2.894829757,0.339830665,2.750748195,77,114,77,0.378976703,0.163738295,218
Chinese_Genebank_ZDM04517,3.161361942,0.649934219,2.626966444,73,126,73,0.378976703,0.163738295,263
Chinese_Genebank_ZDM08400,3.329162488,0.707373836,2.658423943,75,169,75,0.378976703,0.163738295,348
Chinese_Genebank_ZDM04604,3.756153112,1.209565603,2.091582073,68,293,68,NA,0.038914781,373
Chinese_Genebank_ZDM08394,3.756153112,1.209565603,2.091582073,68,293,68,NA,0.038914781,373
Chinese_Genebank_ZDM08389,3.338409271,1.113053339,2.282930962,68,239,68,NA,0.058822911,500
Chinese_Genebank_ZDM05925,2.71015622,1.936481926,1.400084753,67,267,67,NA,0.046166871,480
Chinese_Genebank_ZDM06577,2.71015622,1.936481926,1.400084753,67,267,67,NA,0.046166871,480
Chinese_Genebank_ZDM05649,3.491174374,2.022224692,1.952098059,64,265,64,0.310248911,0.1603688,509
Chinese_Genebank_ZDM04098,-5.000499346,2.009049284,3.858772443,56,227,56,NA,0.03643658,361
Chinese_Genebank_ZDM01454,5.604999958,0.892110301,1.565564587,77,221,77,0.484620661,0.149683997,245
Chinese_Genebank_ZDM03759,2.77247145,1.570209616,2.104283296,64,289,64,0.310248911,0.1603688,532
Chinese_Genebank_ZDM04050,-2.268240737,2.299552473,1.401862201,55,194,55,NA,0.046166871,885
Chinese_Genebank_ZDM07928,4.025723302,-2.191104692,1.213540943,82,210,82,0.484620661,0.149683997,135
Chinese_Genebank_ZDM04058,-0.005945092,1.388820079,0.785485942,59,243,59,NA,0.046166871,520
Chinese_Genebank_ZDM08366,-0.005945092,1.388820079,0.785485942,59,243,59,NA,0.046166871,520
Chinese_Genebank_ZDM01606,5.623619423,2.127194067,1.405913352,75,264,75,0.310248911,0.1525262,445
Chinese_Genebank_ZDM03835,3.356185149,2.176961188,1.959122843,63,274,63,0.310248911,0.1603688,564
Chinese_Genebank_ZDM01605,4.483694346,-0.134259127,2.350717162,80,176,80,0.310248911,0.1525262,202
Chinese_Genebank_ZDM01463,4.527407772,-0.385496956,1.950358014,81,220,81,0.484620661,0.149683997,214
Chinese_Genebank_ZDM01506,4.591769064,1.103764622,2.100554568,77,204,77,0.484620661,0.149683997,360
Chinese_Genebank_ZDM01585,4.641290583,1.486611787,1.802256076,71,190,71,0.484620661,0.149683997,484
Chinese_Genebank_ZDM08796,1.231518297,0.507155724,2.153528678,60,261,60,0.309477001,0.681236088,777
Chinese_Genebank_ZDM08926,1.378612303,0.514541251,2.286830718,62,267,62,0.309477001,0.681236088,747
Chinese_Genebank_ZDM01704,4.198685528,1.6956674,2.086101852,72,290,72,0.484620661,0.149683997,477
Chinese_Genebank_ZDM03743,2.595604961,1.967752265,1.993155218,57,234,57,0.309477001,0.681236088,656
Chinese_Genebank_ZDM01690,3.917198837,1.201320305,1.688970616,82,185,82,0.484620661,0.149683997,409
Chinese_Genebank_ZDM01580,4.041128101,1.468883051,2.01686282,74,236,74,0.484620661,0.149683997,455
Chinese_Genebank_ZDM03873,3.076045642,1.391111823,2.38216419,60,326,60,0.310248911,0.1525262,730
Chinese_Genebank_ZDM07877,4.330758573,1.159787066,1.265348397,78,186,78,0.484620661,0.149683997,528
Chinese_Genebank_ZDM04001,-2.605135158,0.755730864,2.285729688,64,183,64,0.309477001,0.681236088,264
Chinese_Genebank_ZDM05371,-0.324093991,1.616053744,2.317887942,60,287,60,0.309477001,0.681236088,729
Chinese_Genebank_ZDM07887,4.503218918,1.751080655,1.155942261,77,253,77,0.484620661,0.149683997,470
Chinese_Genebank_ZDM07833,3.512084092,1.162244732,1.415852788,76,239,76,0.484620661,0.149683997,425
Chinese_Genebank_ZDM09178,-0.856212985,1.086785857,2.017003932,62,255,62,0.309477001,0.681236088,561
Chinese_Genebank_ZDM07925,2.972120471,0.250860945,1.348817985,73,192,73,NA,NA,386
Chinese_Genebank_ZDM07869,3.218256811,-1.530415804,1.435451622,82,166,82,0.484620661,0.149683997,191
Chinese_Genebank_ZDM03845,-3.137154516,0.990139663,1.506577843,71,279,71,NA,NA,486
Chinese_Genebank_ZDM07923,2.849464177,0.323920321,1.241979121,75,237,75,0.482687324,0.122950204,409
Chinese_Genebank_ZDM09046,-1.605891879,1.089156842,1.697095713,62,248,62,0.309477001,0.681236088,543
Chinese_Genebank_ZDM08860,-2.146705357,-0.044837488,1.459912148,70,302,70,NA,NA,459
Chinese_Genebank_ZDM08912,-1.987559704,-0.038052931,1.587543837,68,295,68,NA,NA,493
Chinese_Genebank_ZDM03906,-1.717515354,1.447431426,1.495105545,58,239,58,0.309477001,0.681236088,496
Chinese_Genebank_ZDM08960,-2.1410043,-0.089207513,1.460612181,72,293,72,NA,NA,470
Chinese_Genebank_ZDM03813,-3.039243258,0.17696476,0.299036551,62,303,62,NA,NA,344
Chinese_Genebank_ZDM03735,-1.616072549,0.066319157,1.392130216,68,291,68,0.309477001,0.681236088,499
Chinese_Genebank_ZDM08978,-1.540040613,0.934924954,0.782461929,57,258,57,NA,0.032225441,447
Chinese_Genebank_ZDM03901,-2.861022812,1.450392671,1.322890616,58,169,58,0.470588237,0.577096403,309
Chinese_Genebank_ZDM03885,-2.60545401,1.141240664,1.018031716,60,184,60,0.470588237,0.577096403,356
Chinese_Genebank_ZDM09045,-3.582705454,0.594776983,1.504008626,58,208,58,NA,NA,342
Chinese_Genebank_ZDM09020,-2.050456565,0.98235785,0.716114332,54,176,54,NA,NA,366
Chinese_Genebank_ZDM08965,-2.085480821,0.869985487,0.667755391,59,202,59,NA,NA,370
Chinese_Genebank_ZDM03699,-2.252486349,-0.091949253,0.941635264,71,231,71,NA,NA,379
Chinese_Genebank_ZDM03884,-1.866406242,0.192673821,0.185559095,62,217,62,NA,NA,402
Chinese_Genebank_ZDM01431,3.800824552,-2.150373953,1.150125506,82,163,82,0.484620661,0.149683997,211
Chinese_Genebank_ZDM07900,1.462055115,-0.653852656,0.984146349,81,226,81,NA,NA,299
Chinese_Genebank_ZDM08983,-2.130457056,1.00139202,0.391290329,58,196,58,NA,NA,454
Chinese_Genebank_ZDM00922,0.486155374,-0.400150289,0.612395983,70,194,70,0.746570289,0.132790893,261
Chinese_Genebank_ZDM09047,-1.595820016,0.790260472,-0.079518585,64,238,64,NA,0.03389404,427
Chinese_Genebank_ZDM05212,3.715944279,-1.824784782,1.720223886,84,177,84,0.484620661,0.149683997,106
Chinese_Genebank_ZDM00976,-0.891524467,0.112404466,0.558477505,68,240,68,NA,0.03389404,493
Chinese_Genebank_ZDM00937,0.334846572,-0.838837281,0.576130938,74,214,74,NA,NA,183
Chinese_Genebank_ZDM05209,3.517656586,-1.44673336,1.764301572,84,198,84,0.482687324,0.122950204,118
Chinese_Genebank_ZDM03531,-2.436794253,0.653264884,-0.09943915,63,234,63,NA,NA,498
Chinese_Genebank_ZDM03483,-1.751824647,1.519460818,-0.080251846,57,238,57,NA,0.03389404,512
Chinese_Genebank_ZDM00888,2.166400812,-0.933099776,1.567958097,79,186,79,0.400406539,0.055552889,273
Chinese_Genebank_ZDM00891,1.541933019,-0.790343732,1.082465382,81,226,81,NA,NA,277
Chinese_Genebank_ZDM01008,1.250183645,-0.752801163,0.974547457,82,236,82,0.746570289,0.132790893,190
Chinese_Genebank_ZDM03532,-2.141383827,0.717269891,-0.705568629,60,251,60,NA,0.03389404,519
Chinese_Genebank_ZDM01065,0.587773754,-1.295556243,0.797838342,76,221,76,NA,NA,138
Chinese_Genebank_ZDM03669,-5.130678675,0.815274167,0.334554514,58,182,58,NA,NA,241
Chinese_Genebank_ZDM01422,4.43306448,-1.558227198,1.765755831,81,252,81,0.482687324,0.122950204,165
Chinese_Genebank_ZDM00985,-0.205988095,-0.400382977,0.834207177,61,201,61,0.41916278,0.228536993,417
Chinese_Genebank_ZDM03666,-4.485041406,1.847772586,-0.360580826,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM08679,-1.727251909,0.562217224,0.414769604,61,206,61,NA,NA,309
Chinese_Genebank_ZDM08692,-1.214883489,2.000106423,-0.183302983,55,204,55,NA,0.03389404,545
Chinese_Genebank_ZDM08482,0.936729199,0.014894804,0.530465448,61,214,61,0.41916278,0.228536993,487
Chinese_Genebank_ZDM03513,-3.716133326,1.344359889,-0.99633377,53,196,53,NA,NA,427
Chinese_Genebank_ZDM01420,4.440477772,-1.447733193,1.805027423,86,197,86,0.482687324,0.122950204,156
Chinese_Genebank_ZDM01419,3.957634756,-1.117765841,1.939143091,81,190,81,NA,NA,286
Chinese_Genebank_ZDM08883,4.356327695,-1.360674369,1.880417336,83,195,83,0.482687324,0.122950204,139
Chinese_Genebank_ZDM08476,0.930053404,-0.932262502,1.22410542,70,209,70,0.673712075,0.119627103,318
BTR_FT519,-1.550047604,-0.359271753,-0.012228892,64,231,64,NA,NA,192
Chinese_Genebank_ZDM00761,0.082587887,-0.881514489,1.072963086,76,239,76,0.41916278,0.228536993,221
Chinese_Genebank_ZDM00861,0.083630859,-1.183162851,1.258295975,79,229,79,NA,NA,176
Chinese_Genebank_ZDM00873,0.09940827,-1.276064859,1.313672061,78,278,78,NA,NA,177
Chinese_Genebank_ZDM01412,4.634505998,-0.399207307,1.788413214,77,270,77,0.482687324,0.122950204,400
Chinese_Genebank_ZDM01411,4.942955854,-0.405464146,1.643033979,73,180,73,0.482687324,0.122950204,356
Chinese_Genebank_ZDM00185,0.892315716,-0.964776005,1.306447212,79,224,79,NA,NA,159
Chinese_Genebank_ZDM08414,3.005367181,-1.073459735,2.085636034,80,185,80,NA,NA,176
BRIDGE_HOR_11564,3.054954799,-1.16420185,2.12086907,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM00650,0.315738977,-1.54903429,1.34003327,79,209,79,NA,NA,155
Chinese_Genebank_ZDM00878,0.353969108,-0.648690711,1.126270845,73,213,73,0.41916278,0.228536993,279
Chinese_Genebank_ZDM01395,4.295624419,-0.810717132,1.821047815,NA,NA,NA,0.482687324,0.122950204,NA
Chinese_Genebank_ZDM01614,4.295624419,-0.810717132,1.821047815,NA,NA,NA,0.482687324,0.122950204,NA
Chinese_Genebank_ZDM03631,-6.126414138,1.740249634,0.776312566,50,163,50,NA,NA,359
Chinese_Genebank_ZDM00793,0.392966946,-1.499278761,1.36444586,83,203,83,NA,NA,100
BRIDGE_HOR_2351,0.11910524,-1.357169781,1.304442229,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_2352,0.11910524,-1.357169781,1.304442229,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_2353,0.11910524,-1.357169781,1.304442229,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_2354,0.11910524,-1.357169781,1.304442229,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_3299,0.11910524,-1.357169781,1.304442229,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_2375,-1.391183288,0.274457759,0.101601215,58,183,58,0.336222887,0.433404893,389
Chinese_Genebank_ZDM00558,-0.206072277,-1.0779037,1.192904454,70,203,70,NA,NA,149
Chinese_Genebank_ZDM00020,1.304657923,-1.474513625,1.906167464,77,254,77,NA,NA,195
Chinese_Genebank_ZDM00029,0.839537332,-1.386298574,1.993941401,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM00040,4.412644736,-0.492300742,1.341822367,80,256,80,0.482687324,0.122950204,219
Chinese_Genebank_ZDM00052,0.632031666,-1.478422728,1.788274467,79,207,79,NA,NA,163
Chinese_Genebank_ZDM00049,0.848182356,-1.52892786,1.843088403,81,242,81,NA,NA,131
Chinese_Genebank_ZDM00425,0.141207803,-1.131014293,1.442424974,83,231,83,NA,NA,123
Chinese_Genebank_ZDM01888,-3.133686456,0.886808681,-0.948326593,63,188,63,NA,NA,118
Chinese_Genebank_ZDM03640,-5.88623153,0.992971105,0.030905162,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM00228,0.692536562,-1.384222041,1.589238476,79,208,79,NA,NA,110
Chinese_Genebank_ZDM05358,-2.469943702,0.6587249,-0.305480306,60,200,60,NA,NA,268
Chinese_Genebank_ZDM00037,1.324613463,-1.777615058,2.122832497,79,212,79,NA,NA,212
BRIDGE_HOR_11574,-0.25949455,-0.912382947,1.332707555,79,237,79,NA,NA,98
BRIDGE_HOR_11575,-0.25949455,-0.912382947,1.332707555,79,237,79,NA,NA,98
Chinese_Genebank_ZDM05280,-2.785753186,0.766641102,-1.225621937,58,189,58,NA,NA,181
Chinese_Genebank_ZDM00413,0.994840125,-1.38058214,1.896738902,78,176,78,NA,NA,132
Chinese_Genebank_ZDM03647,-4.4693343,0.50078474,0.113608998,58,177,58,0.151084796,0.246142998,294
Chinese_Genebank_ZDM00008,1.226085827,-0.999895473,3.085561711,76,241,76,NA,NA,197
Chinese_Genebank_ZDM00489,-0.010887553,-0.932098384,1.412067986,80,220,80,NA,NA,107
Chinese_Genebank_ZDM03643,-5.370708715,1.1711996,0.409298311,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM00007,1.249641454,-1.035400707,2.95846249,77,239,77,NA,NA,180
Chinese_Genebank_ZDM03619,-3.778833086,1.139079645,-0.200145576,53,166,53,0.151084796,0.246142998,315
Chinese_Genebank_ZDM05309,0.404772803,-0.931449038,1.860674238,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM05307,0.161853916,-1.001546662,1.69532053,78,196,78,NA,NA,103
Chinese_Genebank_ZDM03579,-3.787028481,0.984564596,0.172414629,NA,NA,NA,0.151084796,0.246142998,NA
BRIDGE_HOR_2356,0.515278186,-0.387656489,1.876552739,70,225,70,0.400406539,0.057835739,201
Chinese_Genebank_ZDM01856,-0.260073882,-0.814540256,1.062186906,79,253,79,NA,NA,109
Chinese_Genebank_ZDM01855,-0.260073882,-0.814540256,1.062186906,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM03598,-4.92702442,0.427397901,0.002130891,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM00084,0.999575787,-1.334023383,2.272332943,NA,NA,NA,NA,NA,NA
BRIDGE_HOR_11568,-1.583564056,0.024409773,-0.339654985,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM00012,0.85554463,-1.109057642,2.196245824,NA,NA,NA,NA,NA,NA
Chinese_Genebank_ZDM05316,0.369151908,-0.493107136,1.989621919,71,215,71,NA,NA,117
Chinese_Genebank_ZDM02329,-0.208759179,-0.768060092,1.071538633,80,225,80,NA,NA,114
Chinese_Genebank_ZDM05321,0.678303376,-0.237606856,1.956963883,72,253,72,0.400406539,0.057835739,230
Chinese_Genebank_ZDM02246,-0.838197315,-0.3889104,0.6103836,75,201,75,NA,NA,160
Chinese_Genebank_ZDM02194,-0.71031616,-0.507592047,0.845570167,78,189,78,NA,NA,163
Chinese_Genebank_ZDM00424,-0.186892953,-0.35030833,1.620156611,73,237,73,NA,NA,103
Chinese_Genebank_ZDM03606,-3.819063074,1.933778607,-0.206081217,49,189,49,0.151084796,0.246142998,370
