Taxa,GEO3,ISO3,lon,lat
IS6215.C1AB3ACXX.7.250137394,South Asia,IND,75.56999969,28.57999992
IS6222.C1AB3ACXX.7.250137395,South Asia,IND,78.45999908,28.5
IS6227.C1AB3ACXX.7.250137396,South Asia,IND,78.08000183,29.21999931
IS6230.C1AB3ACXX.7.250137397,South Asia,IND,86.36000061,23.32999992
IS6236.C1AB3ACXX.7.250137398,South Asia,IND,87.95999908,21.86000061
IS6243.C1AB3ACXX.7.250137399,South Asia,IND,88.27999878,23.01000023
IS6245.C1AB3ACXX.7.250137400,South Asia,IND,87.11000061,23.07999992
IS6249.C1AB3ACXX.7.250137401,South Asia,IND,87.98000336,23.72999954
IS6255.C1AB3ACXX.7.250137402,South Asia,IND,87.27999878,22.46999931
IS6259.C1AB3ACXX.7.250137403,South Asia,IND,88.26000214,24.18000031
IS6266.C1AB3ACXX.7.250137404,South Asia,IND,88.73000336,26.51000023
IS6269.C1AB3ACXX.7.250137405,South Asia,IND,92.9003906,26.4705731
IS6276.C1AB3ACXX.7.250137406,South Asia,IND,76.77999878,30.73999977
IS6282.C1AB3ACXX.7.250137407,South Asia,IND,75.83000183,30.22999954
IS6294.C1AB3ACXX.7.250137408,South Asia,IND,75.44999695,29.5
IS6321.C1AB3ACXX.7.250137409,South Asia,IND,76.18000031,28.47999954
IS6329.C1AB3ACXX.7.250137410,South Asia,IND,77.08000183,29.71999931
IS6331.C1AB3ACXX.7.250137411,South Asia,IND,76.37999725,29.79999924
IS6351.628NVAAXX.5.250006919,South Asia,IND,75.01999664,15.47000027
IS6354.D0D0HACXX.5.250046315,South Asia,IND,75.01999664,15.47000027
IS6413.B064FABXX.1.250009961,South Asia,IND,74.23000336,16.70000076
IS6421.D0D0HACXX.5.250046316,South Asia,IND,74,17.69000053
IS7069.C1AB3ACXX.7.250137412,North Africa,SDN,33.34000015,18.55999947
IS7277.70MUKAAXX.2.250006045,Western Africa,NGA,10.77999973,8.050000191
IS7304.C1AB3ACXX.7.250137413,Western Africa,NGA,11.75,12.10999966
IS7305.D0D0HACXX.5.250046319,Western Africa,NGA,13.01000023,11.56000042
IS7310.D0D0HACXX.5.250046320,Western Africa,NGA,11.10000038,11.47999954
IS7312.C1AB3ACXX.7.250137414,Western Africa,NGA,12,12.93000031
IS7314.70MUKAAXX.2.250006028,Western Africa,NGA,13.14999962,11.85000038
IS7343.C1AB3ACXX.7.250137415,Western Africa,NGA,11.10000038,12.26000023
IS7348.C1AB3ACXX.7.250137416,Western Africa,NGA,11.03999996,12.86999989
IS7360.C1AB3ACXX.7.250137417,Western Africa,NGA,10.63000011,11.94999981
IS7367.C1AB3ACXX.7.250137418,Western Africa,NGA,3.309999943,6.659999847
IS7386.C1AB3ACXX.7.250137419,Western Africa,NGA,11.38000011,10.21000004
IS7389.C1AB3ACXX.7.250137420,Western Africa,NGA,10.17000008,9.409999847
IS7403.C1AB3ACXX.7.250137421,Western Africa,NGA,9.5,6.980000019
IS7408.C1AB3ACXX.7.250137422,Western Africa,NGA,9.609999657,7.510000229
IS7411.C1AB3ACXX.7.250137423,Western Africa,NGA,7.829999924,8
IS7418.C1AB3ACXX.7.250137424,Western Africa,NGA,8.159999847,4.699999809
IS7419.C1AB3ACXX.7.250137425,Western Africa,NGA,10.26000023,7
IS7424.C1AB3ACXX.7.250137426,Western Africa,NGA,12.07999992,8.369999886
IS7428.C1AB3ACXX.7.250137427,Western Africa,NGA,7.860000134,8.850000381
IS7447.C1AB3ACXX.7.250137428,Western Africa,NGA,3.710000038,12.31000042
IS7463.D0D0HACXX.5.250046078,Western Africa,NGA,12.35000038,9.529999733
IS7469.C1AB3ACXX.7.250137429,Western Africa,NGA,6.039999962,7.5
IS7480.C1AB3ACXX.7.250137430,Western Africa,NGA,9.430000305,6.480000019
IS7486.C1AB3ACXX.7.250137431,Western Africa,NGA,7.059999943,7.360000134
IS7490.C1AB3ACXX.7.250137432,Western Africa,NGA,10.02999973,12.14999962
IS7492.C1AB3ACXX.7.250137433,Western Africa,NGA,13.68000031,12.85000038
IS7506.C1AB3ACXX.7.250137434,Western Africa,NGA,8.529999733,7.03000021
IS7508.C1AB3ACXX.7.250137435,Western Africa,NGA,7.130000114,10.19999981
IS7535.C1AB3ACXX.7.250137436,Western Africa,NGA,4.269999981,12.02999973
IS7620.D0D0HACXX.5.250046079,Western Africa,NGA,6.03000021,9.399999619
IS7643.C1AB3ACXX.7.250137437,Western Africa,NGA,6.559999943,9.050000191
IS7679.D0D0HACXX.5.250046321,Western Africa,NGA,12.63000011,9.159999847
IS7689.C1AB3ACXX.7.250137438,Western Africa,NGA,5.230000019,11.43000031
IS7696.C1AB3ACXX.7.250137439,Western Africa,NGA,6.579999924,10.30000019
IS7702.C1AB3ACXX.7.250137440,Western Africa,NGA,5.829999924,10.82999992
IS7704.C1AB3ACXX.7.250137441,Western Africa,NGA,6.5,9.75
IS7722.70MUKAAXX.2.250006048,Western Africa,NGA,4.510000229,12.80000019
IS7763.C1AB3ACXX.7.250137442,Western Africa,NGA,7.050000191,8.229999542
IS7773.C1AB3ACXX.7.250137443,Western Africa,NGA,8.149999619,10.57999992
IS7792.C1AB3ACXX.7.250137444,Western Africa,NGA,10.89999962,7.260000229
IS7802.C1AB3ACXX.7.250137445,Western Africa,NGA,9.630000114,11.05000019
IS7806.C1AB3ACXX.7.250137446,Western Africa,NGA,6.400000095,5.630000114
IS7812.C1AB3ACXX.7.250137447,Western Africa,NGA,7.139999866,9.119999886
IS7825.C1AB3ACXX.7.250137448,Western Africa,NGA,7.679999828,9.479999542
IS7834.C1AB3ACXX.7.250137449,Central Africa,CMR,8.850000381,5.829999924
IS7835.C1AB3ACXX.7.250137450,Western Africa,NGA,11.38000011,8.850000381
IS7836.C1AB3ACXX.7.250137451,Western Africa,NGA,6.599999905,6.449999809
IS7843.C1AB3ACXX.7.250137452,Western Africa,NGA,5.309999943,8.779999733
IS7845.C1AB3ACXX.7.250137453,Western Africa,NGA,4.380000114,7.130000114
IS7849.C1AB3ACXX.7.250137454,Western Africa,NGA,4.079999924,8.859999657
IS7861.628P7AAXX.7.250007023,Western Africa,NGA,5.8409575,8.6457973
IS7887.C1AB3ACXX.7.250137455,Western Africa,NGA,4.579999924,10.69999981
IS7889.628P7AAXX.7.250007047,Western Africa,NGA,3.819999933,10.43000031
IS7892.C1AB3ACXX.7.250137456,Western Africa,NGA,6.179999828,5.070000172
IS7920.C1AB3ACXX.7.250137457,Western Africa,NGA,9.100000381,12.43000031
IS7923.C1AB3ACXX.7.250137458,Western Africa,NGA,5.110000134,12.14999962
IS7948.C1AB3ACXX.7.250137459,Western Africa,NGA,4.550000191,11.19999981
IS7957.D0D0HACXX.5.250046322,Western Africa,NGA,4.110000134,11.39999962
IS7958.D0D0HACXX.5.250046080,Western Africa,NGA,3.700000048,11.5
IS7987.D0D0HACXX.5.250046323,Western Africa,NGA,3.700000048,11.5
IS7995.C1AB3ACXX.7.250137460,Western Africa,NGA,6.5,12.07999992
IS8310.C1AB3ACXX.7.250137461,South Asia,IND,70.16000366,24.07999992
IS8777.D0D0HACXX.5.250046327,Eastern Africa,UGA,32.5525795,1.830000043
IS8861.C1AB3ACXX.7.250137462,Eastern Africa,KEN,35.83000183,-1.960000038
IS8916.D0D0HACXX.5.250046328,Eastern Africa,UGA,34.08000183,0.460000008
IS9108.D0D0HACXX.5.250046329,Eastern Africa,KEN,34.81000137,-0.07
IS9113.D0D0HACXX.5.250046330,Eastern Africa,KEN,34.81000137,-0.07
IS9115.C1AB3ACXX.7.250137463,Southern Africa,TZA,31.499999,-2.0000005
IS9597.70MUKAAXX.2.250006029,Western Africa,NER,7.110000134,13.44999981
IS962.C1AB3ACXX.7.250137244,US,USA,-89.48000336,40.91999817
IS9713.70MUKAAXX.2.250006049,North Africa,SDN,35.56000137,13.44999981
IS9720.C1AB3ACXX.7.250137464,North Africa,SDN,23.29000092,14.23999977
IS9745.D0D0HACXX.5.250046332,North Africa,SDN,34.06999969,12.43000031
IS9830.70MUKAAXX.1.250006404,North Africa,SDN,24.14999962,11.18999958
IS9883.70MUKAAXX.2.250006061,North Africa,SDN,24.14999962,11.18999958
IS9911.70MUKAAXX.2.250006073,North Africa,SDN,29.42000008,11
PI151198.D1G0BACXX.7.250130017,Eastern Africa,ETH,39.79999924,11.36999989
PI155541.D1G0BACXX.7.250130029,Southern Africa,ZMB,32.5,-12.27999973
PI213900.D1G0BACXX.7.250130041,Eastern Africa,KEN,36.47999954,-1.169999957
PI267621.D1G0BACXX.7.250130053,Eastern Africa,ETH,37.20999908,7.599999905
PI285039.D1G0BACXX.7.250129930,Western Africa,NGA,7.699999809,11.06000042
PI285042.D1G0BACXX.7.250130077,Western Africa,NGA,7.699999809,11.06000042
PI329252.D1G0BACXX.7.250129882,Eastern Africa,ETH,38.74000168,9.020000458
PI329256.D1G0BACXX.7.250130089,Eastern Africa,ERI,38.91999817,15.31999969
PI329285.D1G0BACXX.7.250130006,Eastern Africa,ETH,41.86000061,9.579999924
PI329286.D1G0BACXX.7.250130018,Eastern Africa,ETH,41.86000061,9.579999924
PI329299.D1G0BACXX.7.250130030,Eastern Africa,ETH,39.38000107,14.39999962
PI329300.D1G0BACXX.7.250130042,Eastern Africa,ETH,39.38000107,14.39999962
PI329301.D1G0BACXX.7.250130054,Eastern Africa,ETH,39.38000107,14.39999962
PI329310.D1G0BACXX.7.250130066,Eastern Africa,ETH,42.13000107,9.300000191
PI329311.D1G0BACXX.7.250130078,Eastern Africa,ETH,42.86000061,7.130000114
PI329312.D1G0BACXX.7.250130090,Eastern Africa,ETH,42.86000061,7.130000114
PI329316.D1G0BACXX.7.250130007,Eastern Africa,ETH,37.84999847,8.979999542
PI329318.D1G0BACXX.7.250130019,Eastern Africa,ETH,39.56000137,11.25
PI329319.D1G0BACXX.7.250130031,Eastern Africa,ETH,38.33000183,9.180000305
PI329320.D1G0BACXX.7.250130043,Eastern Africa,ETH,38.33000183,9.180000305
PI329325.D1G0BACXX.7.250130055,Eastern Africa,ETH,37.04000092,9.130000114
PI329326.D1G0BACXX.7.250130067,Eastern Africa,ETH,37.04000092,9.130000114
PI329333.D1G0BACXX.7.250130079,Eastern Africa,ETH,37.04999924,9.130000114
PI329338.D1G0BACXX.7.250129895,Eastern Africa,ETH,39.88999939,10
PI329351.D1G0BACXX.7.250130008,Eastern Africa,ETH,39.97999954,10.30000019
PI329394.D1G0BACXX.7.250130020,Eastern Africa,ETH,40.00999832,11.18000031
PI329403.D1G0BACXX.7.250130032,Eastern Africa,ETH,39.63000107,11.13000011
PI329442.D1G0BACXX.7.250130044,Eastern Africa,ERI,38.91999817,15.31999969
PI329465.D1G0BACXX.7.250130056,Eastern Africa,ETH,38.84000015,9.399999619
PI329466.D1G0BACXX.7.250130068,Eastern Africa,ETH,38.84000015,9.399999619
PI329470.D1G0BACXX.7.250130080,Eastern Africa,ETH,39.1166667,8.6
PI329471.D1G0BACXX.7.250130092,Eastern Africa,ETH,39.1166667,8.6
PI329473.D1G0BACXX.7.250130009,Eastern Africa,ETH,38.66999817,7.349999905
PI329475.D1G0BACXX.7.250130021,Eastern Africa,ETH,36.08000183,7.849999905
PI329476.D1G0BACXX.7.250130033,Eastern Africa,ETH,38.40999985,6.75
PI329477.D1G0BACXX.7.250130045,Eastern Africa,ETH,38.40999985,6.75
PI329478.D1G0BACXX.7.250130057,Eastern Africa,ETH,36.08000183,7.849999905
PI329480.D1G0BACXX.7.250130069,Eastern Africa,ETH,38.59999847,7.199999809
PI329501.D1G0BACXX.7.250130081,Eastern Africa,ETH,39.13000107,7.949999809
PI329504.D1G0BACXX.7.250130093,Eastern Africa,ETH,39.13000107,7.949999809
PI329506.D1G0BACXX.7.250130010,Eastern Africa,ETH,39.13000107,7.949999809
PI329510.D1G0BACXX.7.250130022,Eastern Africa,ETH,39.27000046,8.539999962
PI329511.D1G0BACXX.7.250130034,Eastern Africa,ETH,39.27000046,8.539999962
PI329517.D1G0BACXX.7.250130046,Eastern Africa,ETH,38.97999954,8.739999771
PI329518.D1G0BACXX.7.250130058,Eastern Africa,ETH,38.36999893,8.109999657
PI329519.D1G0BACXX.7.250130070,Eastern Africa,ETH,38.36999893,8.109999657
PI329540.D1G0BACXX.7.250130082,Eastern Africa,ETH,37.97999954,8.529999733
PI329541.D1G0BACXX.7.250130094,Eastern Africa,ETH,37.97999954,8.529999733
PI329545.D1G0BACXX.7.250130011,Eastern Africa,ETH,37.77000046,8.270000458
PI329546.D1G0BACXX.7.250129919,Eastern Africa,ETH,37.77000046,8.270000458
PI329550.D1G0BACXX.7.250130035,Eastern Africa,ETH,36.84000015,7.670000076
PI329551.D1G0BACXX.7.250130047,Eastern Africa,ETH,36.84000015,7.670000076
PI329554.D1G0BACXX.7.250130059,Eastern Africa,ETH,36.84000015,7.670000076
PI329556.D1G0BACXX.7.250130071,Eastern Africa,ETH,37.34000015,7.340000153
PI329569.D1G0BACXX.7.250130083,Eastern Africa,ETH,38.70999908,8.949999809
PI329570.D1G0BACXX.7.250130095,Eastern Africa,ETH,36.65000153,7.849999905
PI329572.D1G0BACXX.7.250130012,Eastern Africa,ETH,36.65000153,7.849999905
PI329583.D1G0BACXX.7.250130024,Eastern Africa,ETH,37.43000031,7.960000038
PI329584.D1G0BACXX.7.250130036,Eastern Africa,ETH,37.43000031,7.960000038
PI329585.D1G0BACXX.7.250130048,Eastern Africa,ETH,37.43000031,7.960000038
PI329605.D1G0BACXX.7.250130060,Eastern Africa,ETH,37.84999847,8.970000267
PI329606.D1G0BACXX.7.250130072,Eastern Africa,ETH,37.84999847,8.970000267
PI329614.D1G0BACXX.7.250130084,Eastern Africa,ETH,38.31000137,9.909999847
PI329615.D1G0BACXX.7.250130096,Eastern Africa,ETH,38.31000137,9.909999847
PI329617.D1G0BACXX.7.250130013,Eastern Africa,ETH,37.31000137,9
PI329618.D1G0BACXX.7.250130025,Eastern Africa,ETH,37.31000137,9
PI329632.D1G0BACXX.7.250130037,Eastern Africa,ETH,36.54999924,9.079999924
PI329644.D1G0BACXX.7.250130049,Eastern Africa,ETH,36.58000183,8.930000305
PI329645.D1G0BACXX.7.250130061,Eastern Africa,ETH,37.09999847,9.56000042
PI329646.D1G0BACXX.7.250130073,Eastern Africa,ETH,37.09999847,9.56000042
PI329665.D1G0BACXX.7.250130085,Eastern Africa,ETH,38.40000153,9.029999733
PI329673.D1G0BACXX.7.250130097,Eastern Africa,ETH,38.40000153,9.029999733
PI329699.D1G0BACXX.7.250130014,Eastern Africa,ETH,35.75999832,6.960000038
PI329700.D1G0BACXX.7.250130026,Eastern Africa,ETH,34.58000183,8.239999771
PI329702.D1G0BACXX.7.250130038,Eastern Africa,ETH,39.52999878,9.670000076
PI329704.D1G0BACXX.7.250130050,Eastern Africa,ETH,39.52999878,9.670000076
PI329710.D1G0BACXX.7.250130062,Eastern Africa,ETH,39.75999832,9.840000153
PI329711.D1G0BACXX.7.250130074,Eastern Africa,ETH,39.75999832,9.840000153
PI329813.D1G0BACXX.7.250130086,Eastern Africa,ETH,38.70999908,14.13000011
PI329814.D1G0BACXX.7.250130098,Eastern Africa,ETH,38.70999908,14.13000011
PI329841.D1G0BACXX.7.250130015,Eastern Africa,ETH,37.29000092,12.22999954
PI329843.D1G0BACXX.7.250130039,Eastern Africa,ETH,37.36000061,11.55000019
PI329848.D1G0BACXX.7.250130051,Eastern Africa,ETH,38.13000107,10.15999985
PI329849.D1G0BACXX.7.250130063,Eastern Africa,ETH,38.13000107,10.15999985
PI329864.D1G0BACXX.7.250130075,Eastern Africa,ETH,38.75,9.300000191
PI329865.D1G0BACXX.7.250130087,Eastern Africa,ETH,38.75,9.300000191
PI329920.D1G0BACXX.7.250130099,Eastern Africa,ETH,41.09000015,9.210000038
PI330167.D1G0BACXX.7.250129931,Eastern Africa,ETH,39.68000031,11.82999992
PI330168.D1G0BACXX.7.250130028,Eastern Africa,ETH,39.68000031,11.82999992
PI330169.D1G0BACXX.7.250129943,Eastern Africa,ETH,39.68000031,11.82999992
PI330170.D1G0BACXX.7.250130052,Eastern Africa,ETH,39.68000031,11.82999992
PI330181.D1G0BACXX.7.250130064,Eastern Africa,ETH,39.63000107,12.15999985
PI330182.D1G0BACXX.7.250130076,Eastern Africa,ETH,39.63000107,12.15999985
PI330184.D1EYBACXX.8.250140257,Eastern Africa,ETH,39.54999924,12.40999985
PI330185.D1G0BACXX.7.250130100,Eastern Africa,ETH,39.54999924,12.40999985
PI330192.D1G0BACXX.7.250130132,Eastern Africa,ETH,39.47000122,13.48999977
PI330195.D1G0BACXX.7.250130144,Eastern Africa,ETH,39.56000137,14.05000019
PI330196.D1G0BACXX.7.250130156,Eastern Africa,ETH,39.58000183,13.68000031
PI330199.D1G0BACXX.7.250130168,Eastern Africa,ETH,39.45999908,14.27999973
PI330271.D1G0BACXX.7.250129918,Eastern Africa,ETH,39.88999939,10
PI330796.D1G0BACXX.7.250130180,Eastern Africa,ETH,37.59999847,7.050000191
PI330798.D1G0BACXX.7.250130192,Eastern Africa,ETH,37.93000031,8.529999733
PI330803.D1G0BACXX.7.250130204,Eastern Africa,ETH,34.79999924,8.529999733
PI330804.D1G0BACXX.7.250130216,Eastern Africa,ETH,34.79999924,8.529999733
PI330807.D1G0BACXX.7.250130133,Eastern Africa,ETH,34.79000092,8.520000458
PI330828.D1EYBACXX.8.250140258,Eastern Africa,ETH,35.83000183,9.159999847
PI330833.D1G0BACXX.7.250130157,Eastern Africa,ETH,36.40000153,9.149999619
PI330834.D1G0BACXX.7.250130169,Eastern Africa,ETH,36.40000153,9.149999619
PI330835.D1G0BACXX.7.250130181,Eastern Africa,ETH,35.83000183,9.159999847
PI330838.D1G0BACXX.7.250130193,Eastern Africa,ETH,37.54999924,9.56000042
PI330847.D1G0BACXX.7.250130205,Eastern Africa,ETH,37.54999924,9.56000042
PI330851.D1G0BACXX.7.250130217,Eastern Africa,ETH,37.11000061,9.359999657
PI330857.D1G0BACXX.7.250130134,Eastern Africa,ETH,37.11000061,9.359999657
PI330858.D1G0BACXX.7.250130146,Eastern Africa,ETH,41.59000015,8.329999924
PI330867.D1G0BACXX.7.250130158,Eastern Africa,ETH,41.59000015,8.329999924
PI337674.D1G0BACXX.7.250130170,Eastern Africa,ETH,41.45999908,9.380000114
PI337676.D1G0BACXX.7.250130182,Eastern Africa,ETH,39.83000183,5.210000038
PI337678.D1G0BACXX.7.250130194,Eastern Africa,ETH,40.86000061,9.079999924
PI337680.D1G0BACXX.7.250130206,Eastern Africa,ETH,38.58000183,9.899999619
PI337684.D1G0BACXX.7.250130218,Eastern Africa,ETH,35.63999939,8.850000381
PI337685.D1G0BACXX.7.250130135,Eastern Africa,ETH,38.58000183,9.899999619
PI337688.D1G0BACXX.7.250130147,Eastern Africa,ETH,39.83000183,5.210000038
PI337689.D1G0BACXX.7.250130159,Eastern Africa,ETH,40.90000153,9.039999962
PI510907.D1G0BACXX.7.250130171,Southern Africa,BWA,26.12000084,-24.39999962
PI510910.D1G0BACXX.7.250130183,Southern Africa,BWA,25.84000015,-24.72999954
PI510911.D1G0BACXX.7.250130195,Southern Africa,BWA,25.84000015,-24.72999954
PI510925.D1G0BACXX.7.250130207,Southern Africa,BWA,26.14999962,-24.37999916
PI510926.D1G0BACXX.7.250130219,Southern Africa,BWA,26.14999962,-24.37999916
PI510931.D1G0BACXX.7.250130136,Southern Africa,BWA,23.14999962,-24.37000084
PI510932.D1G0BACXX.7.250130148,Southern Africa,BWA,23.14999962,-24.37000084
PI510958.D1G0BACXX.7.250130160,Southern Africa,BWA,27.57999992,-22.93000031
PI510959.D1G0BACXX.7.250130172,Southern Africa,BWA,27.57999992,-22.93000031
PI510966.D1G0BACXX.7.250130184,Southern Africa,BWA,26.81999969,-22.46999931
PI510967.D1G0BACXX.7.250130196,Southern Africa,BWA,26.81999969,-22.46999931
PI510968.D1G0BACXX.7.250129908,Southern Africa,BWA,26.40999985,-22.43000031
PI510969.D1G0BACXX.7.250130220,Southern Africa,BWA,26.40999985,-22.43000031
PI510979.D1G0BACXX.7.250130137,Southern Africa,BWA,26.90999985,-23.06999969
PI510990.D1G0BACXX.7.250130149,Southern Africa,BWA,23.11000061,-20.27000046
PI510991.D1G0BACXX.7.250130161,Southern Africa,BWA,23.11000061,-20.27000046
PI511008.D1G0BACXX.7.250130173,Southern Africa,BWA,23.51000023,-24.62999916
PI511009.D1G0BACXX.7.250130185,Southern Africa,BWA,23.51000023,-24.62999916
PI514456.D1G0BACXX.7.250130197,Western Africa,SEN,-12.27999973,13.38000011
PI514610.D1G0BACXX.7.250130209,Western Africa,SEN,-12.31999969,12.52999973
PI514617.D1G0BACXX.7.250129906,Western Africa,SEN,-16.05999947,13.07999992
PI521833.D1G0BACXX.7.250130221,Southern Africa,MWI,33.63000107,-11.71000004
PI533762.C00TDABXX.1.250004189,North Africa,SDN,29.42000008,11
PI533769.C00TDABXX.1.250004153,North Africa,SDN,33.25,16.39999962
PI533785.C00TDABXX.1.250004119,Western Africa,NGA,9.100000381,12.43000031
PI533789.C00TDABXX.1.250004159,North Africa,SDN,30.20000076,13.03999996
PI533792.C00TDABXX.1.250004135,Eastern Africa,ETH,38.70000076,9.029999733
PI533794.C00TDABXX.1.250004112,Eastern Africa,ETH,38.70000076,9.029999733
PI533800.C00TDABXX.1.250004173,Eastern Africa,ETH,41.86000061,9.579999924
PI533810.C00TDABXX.1.250004099,South Asia,IND,73.98000336,17.68000031
PI533839.C00TDABXX.1.250004124,Western Africa,NGA,7.420000076,11.03999996
PI533842.C00TDABXX.1.250004174,South Asia,IND,75.01999664,15.47000027
PI533856.C00TDABXX.1.250004166,South Asia,IND,75.01999664,15.47000027
PI533876.C00TDABXX.2.250020296,Western Africa,NGA,7.730000019,12.51000023
PI533877.C00TDABXX.1.250004121,Western Africa,NGA,3.710000038,12.31000042
PI533882.B064FABXX.2.250009868,Western Africa,NGA,9.199999809,11.85999966
PI533910.C00TDABXX.1.250004147,North Africa,SDN,30.20000076,13.03999996
PI533911.C00TDABXX.1.250004171,North Africa,SDN,30.20000076,13.03999996
PI533912.C00TDABXX.1.250004138,North Africa,SDN,30.20000076,13.03999996
PI533985.C00TDABXX.2.250020288,North Africa,SDN,22.56999969,14.30000019
PI533986.C00TDABXX.1.250004176,North Africa,SDN,29.42000008,11
PI533987.C00TDABXX.2.250020284,North Africa,SDN,30.44000053,10.5
PI533991.B064FABXX.2.250009905,North Africa,SDS,32.33000183,4.239999771
PI533996.C00TDABXX.2.250020224,North Africa,SDN,30.44000053,10.5
PI534009.C00TDABXX.1.250004102,South Asia,IND,81.11000061,16.70999908
PI534021.C00TDABXX.2.250020253,South Asia,IND,75.01999664,15.47000027
PI534028.C00TDABXX.1.250004154,South Asia,IND,74.23000336,16.70000076
PI534070.C00TDABXX.1.250004136,Western Africa,NGA,10.26000023,7
PI534075.D0D0BACXX.6.250040589,Western Africa,NGA,12.35000038,9.529999733
PI534079.C00TDABXX.1.250004131,Western Africa,NGA,9.949999809,9.359999657
PI534088.C00TDABXX.1.250004101,Western Africa,NGA,8.039999962,11.11999989
PI534092.C00TDABXX.2.250020233,Western Africa,NGA,8.130000114,11.55000019
PI534115.B064FABXX.2.250009817,Eastern Africa,ETH,34.45999908,8.149999619
PI534116.D0D0BACXX.6.250040571,Eastern Africa,ETH,38.70999908,14.13000011
PI534123.C00TDABXX.1.250004133,Eastern Africa,ETH,42.13000107,9.300000191
PI534124.C00TDABXX.1.250004106,Eastern Africa,ETH,39.52999878,12.35999966
PI534127.C00TDABXX.1.250004114,Eastern Africa,ETH,37.56000137,8.159999847
PI534128.C00TDABXX.1.250004146,Eastern Africa,ETH,38.22999954,9.5
PI534133.B064FABXX.2.250009836,Eastern Africa,ETH,39.74000168,11.69999981
PI534135.C00TDABXX.1.250004170,Eastern Africa,ETH,38.22999954,9.5
PI534148.B064FABXX.2.250009902,Eastern Africa,ETH,41.86000061,9.579999924
PI534155.C00TDABXX.1.250004097,Eastern Africa,ETH,41.86000061,9.579999924
PI534157.C00TDABXX.1.250004161,Eastern Africa,ETH,41.86000061,9.579999924
PI562989.D1G0BACXX.7.250130138,Western Africa,NGA,9.010000229,11.85999966
PI563009.D1G0BACXX.7.250130150,Western Africa,NGA,7.849999905,11
PI563151.D1G0BACXX.7.250130162,Eastern Africa,KEN,34.46859,-0.5375722
PI563153.D1G0BACXX.7.250130174,Eastern Africa,KEN,37.25,-1.950000048
PI563154.D1G0BACXX.7.250130186,Eastern Africa,KEN,34.59999847,0.159999996
PI563155.D1G0BACXX.7.250130198,Eastern Africa,KEN,34.75,-0.090000004
PI563156.D1G0BACXX.7.250130210,Eastern Africa,KEN,34.70000076,0.280000001
PI563157.D1G0BACXX.7.250130222,Eastern Africa,KEN,34.18999863,0.379999995
PI563163.D1G0BACXX.7.250130139,Eastern Africa,KEN,34.81000137,-0.07
PI563194.D1EYBACXX.8.250140217,Eastern Africa,KEN,34.46859,-0.5375722
PI563196.D1G0BACXX.7.250130163,Eastern Africa,KEN,34.75,-0.090000004
PI563198.D1G0BACXX.7.250130175,Eastern Africa,KEN,34.90999985,-0.180000007
PI563199.D1G0BACXX.7.250130187,Eastern Africa,KEN,34.65000153,0.050000001
PI563200.D1G0BACXX.7.250130199,Eastern Africa,KEN,34.70999908,-0.5
PI563207.D1G0BACXX.7.250130211,Eastern Africa,KEN,34.65000153,0.050000001
PI563208.D1G0BACXX.7.250129968,Eastern Africa,KEN,34.7451266,-0.6054147
PI563209.D1G0BACXX.7.250130140,Eastern Africa,KEN,34.24000168,0.460000008
PI563219.D1G0BACXX.7.250130152,Eastern Africa,UGA,31.36000061,0.159999996
PI563289.D1G0BACXX.7.250130164,Southern Africa,ZAF,28.1029145,-25.8422202
PI563334.D1G0BACXX.7.250130176,Western Africa,BFA,-1.629999995,14.10000038
PI563338.D1G0BACXX.7.250130188,Western Africa,BFA,-3.059999943,13.06000042
PI563343.D1G0BACXX.7.250130200,Western Africa,BFA,-2.420000076,13.57999992
PI563348.D1G0BACXX.7.250130212,Western Africa,BFA,-3.460000038,12.46000004
PI563350.D1G0BACXX.7.250130224,Western Africa,BFA,-1.059999943,11.65999985
PI563359.D1G0BACXX.7.250130141,Western Africa,BFA,-3.180000067,10.32999992
PI563364.D1G0BACXX.7.250130153,Western Africa,BFA,0.400000006,13.32999992
PI563366.D1G0BACXX.7.250130165,Western Africa,BFA,-3.059999943,11.14000034
PI563377.D1G0BACXX.7.250130177,North Africa,SDN,32.31000137,15.34000015
PI563378.D1G0BACXX.7.250130189,North Africa,SDN,32.31000137,15.34000015
PI563482.D1G0BACXX.7.250130201,Western Africa,SEN,-16.37999916,14.56999969
PI563483.D1G0BACXX.7.250130213,Western Africa,SEN,-16.54999924,14.21000004
PI563484.D1G0BACXX.7.250130225,Western Africa,SEN,-15.02999973,14.56000042
PI563485.D1G0BACXX.7.250130142,Western Africa,SEN,-16.20999908,15.28999996
PI563486.D1G0BACXX.7.250130154,Western Africa,SEN,-16.20999908,15.28999996
PI563487.D1G0BACXX.7.250130166,Western Africa,MLI,-6.909999847,12.10999966
PI563489.D1G0BACXX.7.250130178,Western Africa,NGA,4.550000191,8.5
PI563490.D1G0BACXX.7.250130190,Western Africa,NGA,4.550000191,8.5
PI563491.D1G0BACXX.7.250130202,Western Africa,NGA,4.550000191,8.5
PI563492.D1G0BACXX.7.250130214,Western Africa,NGA,6.110000134,10.02999973
PI563497.D1G0BACXX.7.250130226,North Africa,SDN,30.01000023,11.25
PI563513.D1G0BACXX.7.250129894,North Africa,SDN,23.46999931,12.89999962
PI563515.D1G0BACXX.7.250130143,Western Africa,MLI,-7.28000021,13.48999977
PI563516.D1EYBACXX.8.250140219,Western Africa,MLI,-7.28000021,13.48999977
