Acession_ID,Name,Country,Lat,Long,Collector,CS_number,Admixture_group,
9995,HKT2.4,GER,48.14,9.4,,CS76404,central_europe,
9996,Nie1-2,GER,48.52,8.8,,CS76402,central_europe,
9997,Rue3-1-31,GER,48.56,9.16,,CS76406,central_europe,
9998,Star-8,GER,48.43,8.82,,CS76400,admixed,
9999,TueSB30-3,GER,48.53,9.06,,CS76403,central_europe,
10001,TueV-13,GER,48.52,9.05,Kirsten Bomblies,CS76407,western_europe,
10002,TueWa1-2,GER,48.53,9.04,Kirsten Bomblies,CS76405,western_europe,
10004,Bolin-1,ROU,44.46,25.74,,CS76373,italy_balkan_caucasus,
10005,Copac-1,ROU,46.11,21.95,,CS76420,central_europe,
10006,Kastel-1,UKR,44.6419,34.3814,James Beck,CS76395,italy_balkan_caucasus,
10008,Sij-1,UZB,41.45,70.05,Heike Schmuths,CS76379,asia,
10009,Sij-2,UZB,41.45,70.05,,CS76380,asia,
10010,Sij-4,UZB,41.45,70.05,,CS76381,asia,
10011,Yeg-1,ARM,39.8692,45.3622,James Beck,CS76394,asia,
10012,Istisu-1,AZE,38.9786,48.5594,James Beck,CS76389,italy_balkan_caucasus,
10013,Lerik1-3,AZE,38.7406,48.6131,James Beck,CS76388,italy_balkan_caucasus,
10014,Xan-1,AZE,38.6536,48.7992,James Beck,CS76387,italy_balkan_caucasus,
10015,Ara-1,AFG,37.29,71.3,,CS76382,asia,
10017,Petro-1,SRB,44.34,21.46,,CS76370,central_europe,
10018,Dobra-1,SRB,44.84,20.16,,CS76369,central_europe,
10020,Jl-2,CZE,49.17,16.5,,CS76956,central_europe,
10022,Uk-3,GER,48.0333,7.7667,Albert Kranz,CS78777,admixed,
10023,Strand-1,NOR,68.8,15.45,,CS77284,admixed,
10027,Uk-6,GER,48.02838,7.765567,Eunyoung Chae,CS78938,central_europe,
14312,Kos-1,RUS,62.02,34.12,Magnus Nordborg,CS78923,asia,
14313,Kos-2,RUS,62.02,34.12,Magnus Nordborg,CS78924,asia,
14314,Radk-1,RUS,61.59,35.11,Magnus Nordborg,CS78927,asia,
14315,Radk-2,RUS,61.59,35.11,Magnus Nordborg,CS78928,asia,
14318,Shu-1,RUS,61.94,34.24,Magnus Nordborg,CS78930,asia,
14319,Shu-2,RUS,61.94,34.24,Magnus Nordborg,CS78931,asia,
15560,Valm,RUS,61.37,61.37,Magnus Nordborg,CS78932,asia,
15591,OOE1-1,AUT,48.3315333,14.72665,Wolfram Weckwert,CS78939,central_europe,
15592,OOE3-1,AUT,48.3314667,14.7158667,Wolfram Weckwert,CS78940,central_europe,
15593,OOE3-2,AUT,48.3314667,14.7158667,Wolfram Weckwert,CS78941,central_europe,
18694,Pien,RUS,60.4,32.09,Magnus Nordborg,CS78926,asia,
18696,Samm,RUS,61.57,30.63,Magnus Nordborg,CS78929,asia,
19949,OOE2-1,AUT,48.3268333,14.7181667,Wolfram Weckwert,CS79036,central_europe,
19950,OOE2-2,AUT,48.3268333,14.7181667,Wolfram Weckwert,CS79037,central_europe,
19951,OOE23,AUT,48.3268333,14.7181667,Wolfram Weckwert,CS79038,central_europe,
